source;target;energy;information;location;spatial;reason
Scheepsvaartvoorzieningen;Fuik Bo;0;0;1;0;De Scheepsvaartvoozieningen (zoals noodtrappen etc.) bevinden zich in de Fuik. De Scheepsvaartvoorzieningen zijn niet noodzakelijk voor het functioneren van de Fuik, maar wel voordelig.
Schip;Fuik Bo;0;0;1;0;De orientatie tussen de Fuik en het Schip is van belang. Met deze interactie wordt dus aangegeven dat het Schip zich in de Fuik kan bevinden.
Scheepsvaart tekens;Fuik Bo;0;0;1;0;De Scheepsvaarttekens bevinden zich in de Fuik om de Schippers van informatie te voorzien.
Objectverlichting;Fuik Bo;0;0;1;0;De Objectverlichting zorgt dat de Fuik goed te zien is s'nachts waardoor het schutproces niet gehinderd wordt.
Wachtruimte Bo;Opstelruimte Bo;0;0;0;1;De Opstelruimte en Wachtruimte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Bo;Opstelruimte Bo;0;0;1;0;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Oeverbescherming Bo;Opstelruimte Bo;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Scheepsvaartvoorzieningen;Opstelruimte Bo;0;0;1;0;In de Opstelruimte zijn ook Scheepsvaartvoorzieningen aanwezig.
Schip;Opstelruimte Bo;0;0;1;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces.
Scheepsvaart tekens;Opstelruimte Bo;0;0;1;0;In de Opstelruimte zijn Scheepsvaarttekens aanwezig om het vaarwegverkeer te informeren.
Objectverlichting;Opstelruimte Bo;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces.
Uitlooplengte Bo;Wachtruimte Bo;0;0;0;1;De Wachtruimte en Uitlooplengte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Bo;Wachtruimte Bo;0;0;1;0;De Bodembescherming bevind zich ook in de Wachtruimte.
Oeverbescherming Bo;Wachtruimte Bo;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Scheepsvaartvoorzieningen;Wachtruimte Bo;0;0;1;0;In de Wachtruimte bevinden zich ook Scheepsvaartvoorzieningen, deze zijn echter niet strikt noodzakelijk voor het schutproces.
Schip;Wachtruimte Bo;0;0;1;0;De schepen bevinden zich in de Wachtruimte voordat ze de Opstelruimte mogen betreden. Met deze interactie wordt deze locatie relatie aangegeven.
Scheepsvaart tekens;Wachtruimte Bo;0;0;1;0;In de Wachtruimte bevinden zich ook Scheepsvaart tekens, deze hebben ook nog een functie als ze zich niet in de Wachtruimte bevinden.
Objectverlichting;Wachtruimte Bo;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces.
Schip;Uitlooplengte Bo;0;0;1;0;De schepen bevinden zich in de Uitlooplengte voor en na het schutproces.
Scheepsvaart tekens;Uitlooplengte Bo;0;0;1;0;In de Uitlooplengte bevinden zich soms Scheepsvaart tekens die de schippers van informatie voorzien.
Oeverbescherming Bo;Bodembescherming voorhaven Bo;0;0;1;0;De Bodembescherming Voorhaven bestaande uit stortsteen loopt over in de uit damwanden opgetrokken Oeverbescherming.
Sluishoofd constructie Bo;Bodembescherming voorhaven Bo;0;0;0;1;De Bodembescherming voorhaven zit waterdicht vast aan de Sluishoofdconstructie.
Sluishoofd constructie Bo;Oeverbescherming Bo;0;0;0;1;De Oeverbescherming ter hoogte van de Fuik zit vast aan de Sluishoofd constructie.
Bewegingswerken deuren Bo;Deuren Bo;1;0;0;1;Het openen en sluiten van de Hefdeuren wordt gedaan door de Bewegingswerken deuren. De interactie tussen deze twee is essentieel voor het schutproces.
Sluishoofd constructie Bo;Deuren Bo;0;0;0;1;De Puntdeuren scharnieren in de sluishoofdconstructie en worden ook structureel hierdoor ondersteundt.
Schip;Deuren Bo;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de deuren.
Sluishoofd constructie Bo;Bewegingswerken deuren Bo;0;0;0;1;De Bewegingswerken van de deuren zijn bevestigd aan het de Sluishoofd constructie.
Hoogspanningsinstallatie;Bewegingswerken deuren Bo;1;0;0;0;De Bewegingswerken van de deuren worden voorzien van elektrische energie door de Hoogspanningsinstallatie.
Noodstop;Bewegingswerken deuren Bo;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand.
Besturingssystemen;Bewegingswerken deuren Bo;0;1;0;0;De Bewegingswerken deuren Bo worden aangestuurd door de Besturingssystemen.
Bewegingswerken nivelleersysteem Bo;Nivelleersysteem Bo;1;0;0;1;Het openen en sluiten van de Nivelleerschuiven door de Bewegingswerken Nivelleerschuiven is onmogelijk wanneer deze niet aan elkaar vast zitten. Tijdens deze beweging, is er ook sprake van mechanische energie overdracht zonder welke de beweging onmogelijk zou zijn.
Sluishoofd constructie Bo;Nivelleersysteem Bo;0;0;0;1;De segmentschuiven sluiten en openen de omloopriolen van het nivelleersysteem. Deze zitten in de sluishoofdconstructie en de schuiven zitten hier op bevestigdt.
Sluishoofd constructie Bo;Bewegingswerken nivelleersysteem Bo;0;0;0;1;De bewegingswerken van de schuiven zijn bevestigd aan de sluishoofdconstructie.
Hoogspanningsinstallatie;Bewegingswerken nivelleersysteem Bo;1;0;0;0;De Bewegingswerken nivelleerschuiven worden voorzien van elektrische energie door de Hoogspaningsinstallatie.
Noodstop;Bewegingswerken nivelleersysteem Bo;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand.
Besturingssystemen;Bewegingswerken nivelleersysteem Bo;0;1;0;0;De Bewegingswerken nivelleerschuiven Bo worden aangestuurd door de Besturingssystemen.
Onder- /achterloopheidsschermen Bo;Sluishoofd constructie Bo;0;0;0;1;Door de Onder- /achterloopheidsschermen waterdicht te verbinden met de Sluishoofd constructie, wordt het object beschermd tegen onder- en achterloopsheid.
Kolkwand;Sluishoofd constructie Bo;0;0;0;1;Een nagenoeg waterdichte afsluiting tussen de kolkwand en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage
Bodembescherming kolk;Sluishoofd constructie Bo;0;0;0;1;De Bodembescherming moet waterdicht aansluiten op de Sluishoofdconstructie om onder- en achterloopsheid te voorkomen.
Schip;Sluishoofd constructie Bo;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de Sluishoofd constructie.
Laagspanningsinstallatie;Sluishoofd constructie Bo;1;0;0;0;Zowel de Sluishoofd constructie als de Laagspanningsinstallatie functioneerd nog als deze interactie faalt. De interactie is echter wel nuttig omdat de wandcontacten en dergelijken worden voorzien van spanning.
Scheepsvaart tekens;Sluishoofd constructie Bo;0;0;1;0;De Scheepsvaarttekens verliezen hun functie wanneer ze niet bij de Sluishoofdconstructie staan.
Niveau meetsysteem;Sluishoofd constructie Bo;0;0;1;0;De niveaumeetinstallatie dient om de verschillende waterniveaus in het systeem te meten.
Bodembescherming kolk;Kolkwand;0;0;0;1;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Scheepsvaartvoorzieningen;Kolkwand;0;0;1;0;De Scheepsvaartvoorzieningen moeten zich bij de Kolkwand bevinden.
Sluishoofd constructie Be;Kolkwand;0;0;0;1;Een nagenoeg waterdichte afsluiting tussen de kolkwand en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage
Schip;Kolkwand;0;0;0;1;Het Schip maakt fysiek contact met de Kolkwand wanneer tijdens het schutproces wordt aangemeerd. Veel (kleinere) schepen hebben deze interactie nodig om gebruik te kunnen maken van de Schutfunctie. De interactie is dus op 2 gezet.
Sluishoofd constructie Be;Bodembescherming kolk;0;0;0;1;De Bodembescherming moet waterdicht aansluiten op de Sluishoofdconstructie om onder- en achterloopsheid te voorkomen.
Fuik Be;Scheepsvaartvoorzieningen;0;0;1;0;De Scheepsvaartvoorzieningen moeten zich bij de Fuik bevinden.
Opstelruimte Be;Scheepsvaartvoorzieningen;0;0;1;0;In de Opstelruimte zijn de Scheepsvaartvoorzieningen nodig om af te kunnen meren.
Wachtruimte Be;Scheepsvaartvoorzieningen;0;0;1;0;In de Wachtruimte zijn de Scheepsvaartvoorzieningen nodig om af te kunnen meren.
Schip;Scheepsvaartvoorzieningen;0;0;1;0;De Scheepsvaartvoorzieningen moeten zich qua locatie niet in de buurt van de schepen bevinden
Bewegingswerken deuren Be;Deuren Be;1;0;0;1;Het openen en sluiten van de Puntdeuren wordt gedaan door de Bewegingswerken deuren. De interactie tussen deze twee is essentieel voor het schutproces.
Sluishoofd constructie Be;Deuren Be;0;0;0;1;De Puntdeuren scharnieren in de sluishoofdconstructie en worden ook structureel hierdoor ondersteundt.
Schip;Deuren Be;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de deuren.
Sluishoofd constructie Be;Bewegingswerken deuren Be;0;0;0;1;De bewegingswerken van de nivelleerschuiven bevinden zich boven de nivelleerschuiven op de Hefdeuren.
Hoogspanningsinstallatie;Bewegingswerken deuren Be;1;0;0;0;De Bewegingswerken van de deuren worden voorzien van elektrische energie door de Hoogspanningsinstallatie.
Noodstop;Bewegingswerken deuren Be;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand.
Besturingssystemen;Bewegingswerken deuren Be;0;1;0;0;De Bewegingswerken deuren Be worden aangestuurd door de Besturingssystemen.
Bewegingswerken nivelleersysteem Be;Nivelleersysteem Be;1;0;0;1;Het openen en sluiten van de Nivelleerschuiven door de Bewegingswerken Nivelleerschuiven is onmogelijk wanneer deze niet aan elkaar vast zitten. Tijdens deze beweging, is er ook sprake van mechanische energie overdracht zonder welke de beweging onmogelijk zou zijn.
Sluishoofd constructie Be;Nivelleersysteem Be;0;0;0;1;De segmentschuiven sluiten en openen de omloopriolen van het nivelleersysteem. Deze zitten in de sluishoofdconstructie en de schuiven zitten hier op bevestigdt.
Sluishoofd constructie Be;Bewegingswerken nivelleersysteem Be;0;0;0;1;Het openen en sluiten van de Nivelleerschuiven door de Bewegingswerken Nivelleerschuiven is onmogelijk wanneer deze niet aan elkaar vast zitten. Tijdens deze beweging, is er ook sprake van mechanische energie overdracht zonder welke de beweging onmogelijk zou zijn.
Hoogspanningsinstallatie;Bewegingswerken nivelleersysteem Be;1;0;0;0;De Bewegingswerken nivelleerschuiven worden voorzien van elektrische energie door de Hoogspaningsinstallatie.
Noodstop;Bewegingswerken nivelleersysteem Be;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand.
Onder- /achterloopheidsschermen Be;Sluishoofd constructie Be;0;0;0;1;Door de Onder- /achterloopheidsschermen waterdicht te verbinden met de Sluishoofd constructie, wordt het object beschermd tegen onder- en achterloopsheid.
Fuik Be;Sluishoofd constructie Be;0;0;0;1;De Fuik en de Sluishoofd constructie zijn doormiddel van hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Sluishoofd constructie Be;0;0;0;1;De Bodembescherming voorhaven zit waterdicht vast aan de Sluishoofdconstructie.
Schip;Sluishoofd constructie Be;0;0;1;0;De Oeverbescherming ter hoogte van de Fuik zit vast aan de Sluishoofd constructie.
Laagspanningsinstallatie;Sluishoofd constructie Be;1;0;0;0;Een nagenoeg waterdichte afsluiting tussen de kolkwand en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage
Scheepsvaart tekens;Sluishoofd constructie Be;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de Sluishoofd constructie.
Niveau meetsysteem;Sluishoofd constructie Be;0;0;1;0;De Scheepsvaarttekens moeten bij de Sluishoofdconstructie staan.
Wachtruimte Be;Fuik Be;0;0;0;1;De Fuik en de Wachtruimte zijn doormiddel van hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Fuik Be;0;0;1;0;Met deze interactie wordt aangegeven dat de Fuik van bodembescherming dient te worden voorzien. Het schutten is zonder deze interactie ook mogelijk, echter zal het object op korte termijn de negatieve gevolgen van onderloopsheid ondervinden
Oeverbescherming Be;Fuik Be;0;0;1;0;De Fuik is voorzien van damwanden als Oeverbescherming.
Schip;Fuik Be;0;0;1;0;De orientatie tussen de Fuik en het Schip is van belang. Met deze interactie wordt dus aangegeven dat het Schip zich in de Fuik kan bevinden
Scheepsvaart tekens;Fuik Be;0;0;1;0;De Scheepsvaarttekens bevinden zich in de Fuik om de Schippers van informatie te voorzien. Deze tekens zijn voordelig in de Schutfunctie, maar niet strikt noodzakelijk.
Objectverlichting;Fuik Be;0;0;1;0;De Objectverlichting zorgt dat de Fuik goed te zien is s'nachts waardoor het schutproces niet gehinderd wordt.
Wachtruimte Be;Opstelruimte Be;0;0;0;1;De Opstelruimte en Wachtruimte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Opstelruimte Be;0;0;1;0;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Oeverbescherming Be;Opstelruimte Be;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Schip;Opstelruimte Be;0;0;1;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces.
Scheepsvaart tekens;Opstelruimte Be;0;0;1;0;In de Opstelruimte zijn Scheepsvaarttekens aanwezig om het vaarwegverkeer te informeren.
Objectverlichting;Opstelruimte Be;0;0;1;0;De Objectverlichting zorgt ervoor dat de Opstelruimte goed verlicht is, en de schepen zich zonder hinder van duisternis goed kunnen positioneren.
Uitlooplengte Be;Wachtruimte Be;0;0;0;1;De Wachtruimte en Uitlooplengte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Wachtruimte Be;0;0;1;0;De Bodembescherming bevind zich ook in de Wachtruimte. Dit is niet strikt noodzakelijk voor de functionering van het schutproces, maar beschermd het object wel tegen onderloopsheid.
Oeverbescherming Be;Wachtruimte Be;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Schip;Wachtruimte Be;0;0;1;0;De schepen bevinden zich in de Wachtruimte voordat ze de Opstelruimte mogen betreden. Met deze interactie wordt deze locatie relatie aangegeven.
Scheepsvaart tekens;Wachtruimte Be;0;0;1;0;In de Wachtruimte bevinden zich ook Scheepsvaart tekens, deze zijn echter niet strikt noodzakelijk voor het schutproces.
Objectverlichting;Wachtruimte Be;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces.
Schip;Uitlooplengte Be;0;0;1;0;De schepen bevinden zich in de Uitlooplengte voor en na het schutproces.
Scheepsvaart tekens;Uitlooplengte Be;0;0;1;0;In de Uitlooplengte bevinden zich soms Scheepsvaart tekens die de schippers van informatie voorzien. De aanname is dat deze informatie niet essentieel is voor het schutproces.
Oeverbescherming Be;Bodembescherming voorhaven Be;0;0;1;0;De Bodembescherming Voorhaven bestaande uit stortsteen loopt over in de uit damwanden opgetrokken Oeverbescherming.
Scheepsvaart tekens;Schip;0;1;1;0;De Oeverbescherming ter hoogte van de Fuik zit vast aan de Sluishoofd constructie.
Omroepinstallatie;Schip;0;1;0;0;Het is voor de functionaliteit van de Scheepvaarttekens essentieel dat er informatie wordt overgedragen aan de schepen. Een locatie interactie maakt dit makkelijker, maar is niet strikt noodzakelijk.
Marifooninstallatie;Schip;0;1;1;0;De Omroepinstallatie wordt niet alleen door de Schipper gebruikt. Hij heeft hierdoor ook nog functie wanneer deze interactie 'faalt'. Verder is er slechts interactie mogelijk wanneer de omroepinstallatie zich op 'hoorbare-afstand' van de schepen bevindt.
Telefoon;Schip;0;1;1;0;De informatie stroom tussen Schip en Marifooninstallatie is essentieel voor het functioneren van zowel het Schip als de installatie.
Objectverlichting;Schip;0;0;1;0;De Telefoon wordt niet alleen door de Schipper gebruikt.
Veiligheidsmiddelen inclusief detectie;Schip;1;0;1;0;Deze interactie is niet noodzakelijk voor het functioneren van een van de twee.
Scheepsvaartbeseining;Schip;0;1;1;0;Als deze interactie faalt, verliest de Veiligheidsmiddelen inclusief detectie zijn functie.
Aansluiting nutsvoorzieningen;Bediengebouw constructie;0;0;1;0;Het is voor de functionaliteit van de Scheepvaartbeseining essentieel dat er informatie wordt overgedragen aan de schepen. Een locatie interactie maakt dit makkelijker, maar is niet strikt noodzakelijk.
Laagspanningsinstallatie;Bediengebouw constructie;1;0;1;0;Het is handig als de Aansluiting nutsvoorzieningen zich in de Bediengebouw constructie bevindt, aangezien een groot deel van de systemen die hierop aangesloten dienen te worden zich ook hier bevinden, echter is dit niet strikt noodzakelijk.
Hoogspanningsinstallatie;Bediengebouw constructie;0;0;1;0;Zowel de Bediengebouw constructie als de Laagspanningsinstallatie functioneren nog wanneer deze interactie faalt. Echter is deze wel handig.
CCTV installatie;Bediengebouw constructie;0;0;1;0;Zowel de Bediengebouw constructie als de Hoogspanningsinstallatie functioneren nog wanneer deze interactie faalt. Echter is deze wel handig.
Meteo installatie;Bediengebouw constructie;0;0;1;0;Als deze interactie nodig is (op het moment dat de interactie tussen Bediengebouw constructie en Laagspanningsinstallatie faalt, of de Laagspanningsinstallatie faalt), Is schutten niet meer mogelijk doordat de verlichting uitvalt.
Logging;Bediengebouw constructie;0;0;1;0;Als de Beeldschermen van de CCTV installatie zich niet in de Bediengebouw constructie bevinden, verliest deze zijn functie.
Omroepinstallatie;Bediengebouw constructie;0;0;1;0;De microfoon moet zich in de Bediengebouwconstructie bevinden.
Praatpaalinstallatie;Bediengebouw constructie;0;0;1;0;De microfoon moet zich in de Bediengebouwconstructie bevinden.
Marifooninstallatie;Bediengebouw constructie;0;0;1;0;De microfoon moet zich in de Bediengebouwconstructie bevinden.
Telefoon;Bediengebouw constructie;0;0;1;0;De telefoon moet zich in de Bediengebouwconstructie bevinden.
Objectverlichting;Bediengebouw constructie;0;0;1;0;Het is handig als de Bediengebouw constructie s'nachts verlicht is, daar dit de bereikbaarheid vergroot. Dit is echter niet strikt noodzakelijk.
Noodstop;Bediengebouw constructie;0;0;1;0;De Noodstop zal primair bediend worden vanuit de bedienplekken. Het is zelfs zo dat de functie van deze noodstop sterk gecompromiteerd wordt wanneer deze niet te bedienen is vanuit de Bediengebouw constructie (daar deze het beste overzicht van het sluiscomplex geeft).
Bedienaar/onderhoudsman;Bediengebouw constructie;0;0;1;0;De Bedienaar heeft nog slechts een erg beperkte functie wanneer deze zich niet in de Bediengebouw constructie bevindt.
Laagspanningsinstallatie;Aansluiting nutsvoorzieningen;1;0;0;0;Wanneer deze interactie faalt, wordt de Laagspanningsinstallatie gevoedt door de Noodstroomvoorziening
Hoogspanningsinstallatie;Aansluiting nutsvoorzieningen;1;0;0;0;Wanneer deze interactie faalt, wordt de Hoogspanningsinstallatie gevoedt door de Noodstroomvoorziening
CCTV installatie;Laagspanningsinstallatie;1;0;0;0;Wanneer deze interactie faalt, kan de component niet langer worden voorzien van energie.
Meteo installatie;Laagspanningsinstallatie;1;0;0;0;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Logging;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Logging van energie.
Omroepinstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Omroepinstallatie van energie.
Praatpaalinstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Intercominstallatie van energie.
Marifooninstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Marifooninstallatie van energie.
Telefoon;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Telefoon van energie.
Objectverlichting;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Objectverlichting van energie.
Veiligheidsmiddelen inclusief detectie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Veiligheidsmiddelen van energie.
Scheepsvaartbeseining;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Scheepvaartbeseining van energie.
Bediensysteem regulier proces;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Bediensysteem onderhoud;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Bediensysteem noodbediening;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Besturingssystemen;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Besturingssystemen van energie.
Objectverlichting;CCTV installatie;0;0;1;0;De CCTV installatie heeft de Objectverlichting nodig om s'nachts te kunnen functioneren.
Bedienaar/onderhoudsman;CCTV installatie;0;1;1;0;Wanneer deze interactie faalt op het moment dat deze nodig is, functioneert hetBesturingssysteem niet meer.
Besturingssystemen;CCTV installatie;0;1;0;0;De CCTV installatie functioneerd niet meer volledig (kan niet meer aangestuurd worden) maar is nog wel gedeeltelijk bruikbaar wanneer deze interactie faalt.
Bedienaar/onderhoudsman;Meteo installatie;0;1;1;0;De Meteo installatie voorziet de Bedienaar van informatie.
Besturingssystemen;Meteo installatie;0;1;0;0;De Meteo installatie wordt aangsestuurd via het Besturingssysteem.
Besturingssystemen;Niveau meetsysteem;0;1;0;0;Het Niveaumeetsysteem geeft de Waterstanden aan het Besturingsysteem door.
Bedienaar/onderhoudsman;Logging;0;1;1;0;De logging functioneerd nog gedeeltelijk (de gegevens van het Besturingssysteem worden nog volledig bijgehouden) wanneer deze interactie faalt, en de Bedienaar functioneerd volledig. Verder is het voordelig als de Logging zich in de buurt van de Bedienaar bevindt, maar niet strikt noodzakelijk.
Besturingssystemen;Logging;0;1;0;0;Als deze interactie faalt, verliest de Logging voor een groot deel zijn functionaliteit, maar kan nog steeds gebruikt worden om handmatig de gegevens bij te houden.
Bedienaar/onderhoudsman;Omroepinstallatie;0;1;1;0;Wanneer de Bedienaar geen informatie kan doorgeven aan de Omroepinstallatie, heeft deze geen functie. Een randvoorwaarde aan deze interactie is dat de installatie zich in de buurt van de Bedienaar moet bevinden.
Bedienaar/onderhoudsman;Praatpaalinstallatie;0;1;1;0;Wanneer de Bedienaar geen informatie kan doorgeven aan de Praatpaalinstallatie, heeft deze geen functie. Een randvoorwaarde aan deze interactie is dat de installatie zich in de buurt van de Bedienaar moet bevinden.
Bedienaar/onderhoudsman;Marifooninstallatie;0;1;1;0;Wanneer de Bedienaar geen informatie kan doorgeven aan de Marifoonstallatie, heeft deze geen functie. Een randvoorwaarde aan deze interactie is dat de installatie zich in de buurt van de Bedienaar moet bevinden.
Bedienaar/onderhoudsman;Telefoon;0;1;1;0;Wanneer de Bedienaar geen informatie kan doorgeven aan de Telefoon, heeft deze geen functie. Een randvoorwaarde aan deze interactie is dat de installatie zich in de buurt van de Bedienaar moet bevinden.
Besturingssystemen;Objectverlichting;0;1;0;0;Als deze interactie faalt, is de Objectverlichting niet meer te sturen, maar nog wel te gebruiken.
Besturingssystemen;Veiligheidsmiddelen inclusief detectie;0;1;0;0;Het Besturingssysteem voert een check uit m.b.v. De Veiligheidsmiddelen inclusief detectie om te verifieren of de deuren naar beneden kunnen. Wanneer deze check niet uitgevoerd kan worden door een falende interactie, heeft deze installatie geen functie meer.
Besturingssystemen;Scheepsvaartbeseining;0;1;0;0;De Scheepsvaartbeseining is slechts te bedienen met het Besturingssysteem. Wanneer deze interactie faalt, verliest deze dus zijn functie.
Bediensysteem onderhoud;Bediensysteem regulier proces;0;0;1;0;Het is strikt noodzakelijk voor het functioneren van de Noodstop dat deze bereikbaar is vanuit het Bediensysteem onderhoud.
Noodstop;Bediensysteem regulier proces;0;0;1;0;Het is strikt noodzakelijk voor het functioneren van de Noodstop dat deze bereikbaar is vanuit het Bediensysteem regulier proces.
Bedienaar/onderhoudsman;Bediensysteem regulier proces;0;1;1;0;Het Bediensysteem onderhoud heeft meer bedienmogelijkheden dan het Bediensysteem regulier proces, maar heeft nog steeds het besturingssysteem nodig om iets te kunnen bedienen. De locatie interactie is slechts voordelig.
Besturingssystemen;Bediensysteem regulier proces;0;1;1;0;De informatie overdracht tussen deze componenten is essentieel voor het funtioneren van het Bediensysteem regulier proces. Dat beide systemen zich in de buurt van elkaar bevinden is niet strikt noodzakelijk.
Noodstop;Bediensysteem onderhoud;0;0;1;0;Het is strikt noodzakelijk voor het functioneren van de Noodstop dat deze bereikbaar is vanuit het Bediensysteem onderhoud.
Bedienaar/onderhoudsman;Bediensysteem onderhoud;0;1;1;0;Als deze interactie faalt, verliezen beide componenten (Onderhoudsman) (bijna) hun volledige functie. Verder is de locatie interactie nodig om de informatie overdracht te kunnen realiseren.
Besturingssystemen;Bediensysteem onderhoud;0;1;1;0;Het Bediensysteem onderhoud heeft meer bedienmogelijkheden dan het Bediensysteem regulier proces, maar heeft nog steeds het besturingssysteem nodig om iets te kunnen bedienen. De locatie interactie is slechts voordelig.
Bediensysteem noodbediening;Noodstop;0;0;1;0;Het is strikt noodzakelijk voor het functioneren van de Noodstop dat deze bereikbaar is vanuit het Bediensysteem noodbediening.
Bedienaar/onderhoudsman;Noodstop;0;1;1;0;Het is strikt noodzakelijk voor het functioneren van de Noodstop dat er informatie overdracht kan plaatsvinden tussen deze en de Bedienaar/onderhoudsman.
Besturingssystemen;Noodstop;0;1;1;0;Wanneer deze interactie faalt, is de Noodstop niet langer in staat de installatie te stoppen. De interactie is dus esstentieel voor het functioneren van de Noodstop.
Bedienaar/onderhoudsman;Bediensysteem noodbediening;0;1;1;0;Wanneer het Bediensysteem noodbediening niet bedient kan worden, verliest deze zijn functie. Het bediensysteem kan verder niet bedient worden zonder dat er een locatie interactie is met de Bedienaar.
Besturingssystemen;Bediensysteem noodbediening;0;1;1;0;Omdat onder Bediensysteem noodbediening ook handmatige bediening valt, verliest dit bediensysteem niet al zijn functionaliteit wanneer de interactie met het Besturingssysteem faalt.
