source;target;energy;information;location;spatial;reason
Sluishoofd constructie Be;Schip;0;0;2;0;De schepen moeten qua locatie en orentatie rekening houden met de Sluishoofd constructie. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de Sluishoofd constructie kunnen bevinden. Wanneer de Sluishoofdconstructie faalt, functioneert het Schip niet meer. Wanneer het Schip faalt, functioneert de Sluishoofdconstructie nog.
Sluishoofd constructie Be;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Sluishoofdconstructie van energie. Wanneer de Sluishoofdconstructie faalt, functioneert de Laagspanningsinstallatie nog. Wanneer de Laagspanningsinstallatie faalt, functioneert de Sluishoofd constructie nog.
Sluishoofd constructie Be;Scheepsvaart tekens;0;0;2;0;De Scheepsvaart tekens bevinden zich bij de Sluishoofdconstructie omde Schepen van informatie te voorzien. Wanneer de Sluishoofd constructie faalt, functioneren de Scheepsvaart tekens nog. Wanneer de Scheepsvaarttekens falen, functioneert de Sluishoofdconstructie nog.
Sluishoofd constructie Be;Niveau meetsysteem;0;0;2;0;De niveaumeetinstallatie dient om de verschillende waterniveaus in het systeem te meten. Wanneer de Sluishoofdconstructie faalt, functioneert de niveaumeetinstallatie niet meer. Wanneer de Niveaumeetinstallatie faalt, functioneert de Sluishoofdconstructie nog.
Sluishoofd constructie Be;Intercominstallatie;0;0;1;0;Bij de Sluishoofdconstructie is een Intercominstallatie aanwezig die in verbinding staat met de Intercominstallatie in het bediengebouw. Wanneer de Sluishoofd constructie faalt, functioneert de Intercominstallatie nog. Wanneer de Intercominstallatie faalt, functioneert de Sluishoofdconstructie nog.
Sluishoofd constructie Be;Bliksem en overspanningsbeveiliging;0;0;2;0;De Bliksem en overspanningsbeveiliging is slechts in staat tegen blikseminslag te beschermen wanneer deze is bevestigd boven op de Sluishoofd constructie. Wanner de Sluishoofdconstructie faalt, functioneert de Bliksem- en overspanningsbeveiliging nog. Wanneer de Bliksem en Overspanningsbeveiliging faalt, functioneert de Sluishoofdconstructie nog.
IJsbestrijdingssysteem Be;Bediengebouw constructie;0;0;1;0;Een deel van het IJsbestrijdingssysteem bevindt zich in de apparatenruimte onder het de Bediengebouw constructie. Wanneer het ijsbestrijdingssysteem faalt, functioneert de Bediengebouw constructie nog. Wanneer de Bediengebouw constructie faalt, functioneert het IJsbestrijdingssysteem nog steeds.
IJsbestrijdingssysteem Be;Besturingssystemen;0;2;0;0;Het besturingssysteem bestuurt het ijsbestrijdingssysteem. Wanneer het Ijsbestrijdingssysteem faalt, functioneren de Besturingssystemen nog. Wanneer de Besturingssystemen falen, functioneert het ijsbestrijdingssysteem niet meer.
Puntdeuren V;Bewegingswerken Deuren V;2;0;0;2;Het openen en sluiten van de Puntdeuren wordt gedaan door de Bewegingswerken deuren. De interactie tussen deze twee is essentieel voor het schutproces. Verder is er tussen deze componenten ook sprake van energie overdracht (kracht over een afstand). Wanneer de Puntdeur faalt, zorgt dit via de Spatial interactie niet voor het disfunctioneren van de Bewegingswerken. Wanneer de Pundeur faalt, zorgt dit via de Energy interactie niet voor het disfunctioneren van de Bewegingswerken. Wannneer de Bewegingswerken falen, zorgt dit via de Spatial interactie voor het disfunctioneren van de Puntdeur. Wanneer de Bewegingswerken falen, zorgt dit via de Energy interactie voor het disfunctioneren van de Puntdeur.
Puntdeuren V;Nivelleerschuiven V;0;0;0;2;De nivelleerschuiven bevinden zich op de Puntdeuren. Zonder deze interactie, is het object niet in staat te nivelleren. Wanneer de Puntdeur faalt, functioren de Nivelleerschuiven nog. Wanneer de Nivelleerschuiven falen, functioneert de Puntdeur niet meer.
Puntdeuren V;Bewegingswerken nivelleerschuiven V;0;0;0;2;De bewegingswerken van de nivelleerschuiven bevinden zich boven de nivelleerschuiven op de Puntdeuren. Zonder deze interactie, zouden de Bewegingswerken nivelleerschuiven niet in staat zijn de Nivelleerschuiven te openen. Wanneer de Puntdeuren falen, functioneren de Bewegingswerken niveelschuiven niet meer. Wanneer de bewegingswerken nivelleerschuiven falen, functioneren de Puntdeuren niet meer.
Puntdeuren V;Sluishoofd constructie V;0;0;0;2;De Puntdeuren worden aangedreven door de Bewegingswerken werken hefdeuren, maar zijn opgehangen aan de Sluishoofd constructie. Wanneer de Puntdeuren falen, functioneert de Sluishoofdconstructie nog. Wanneer de Sluishoofdconstructie faalt,f unctioren de Puntdeuren niet meer.
Puntdeuren V;Schip;0;0;2;0;De schepen moeten qua locatie en orentatie rekening houden met de deuren. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de deur kunnen bevinden. Wanneer de Puntdeuren falen, Functioneert het Schip niet meer (wanneer er laagwater is op de IJssel). Wanneer het Schip faalt, Functioneren de Puntdeuren nog.
Puntdeuren V;Objectverlichting;0;0;1;0;De Objectverlichting zorgt ervoor dat de Puntdeuren beter zichtbaar zijn voor de Scheepvaart s'nachts. Wanneer de Puntdeuren falen, functioneert de objectverlichting nog. Wanneer de Objecverlichting faalt, functioneren de Puntdeuren nog beperkt.
Puntdeuren V;Bliksem en overspanningsbeveiliging;2;0;0;0;De Bliksem- en overspanningsinstallatie dient om de elektrische installatie bij de Puntdeuren te beschermen tegen blikseminslag. Wanneer de Puntdeuren falen, functioneert de Blkisem- en overspanningsbeveiliging nog (op andere locaties). Wanneer de Bliksem- en overspanningsinstallatie falen, functioneren de Puntdeuren nog.
Bewegingswerken Deuren V;Sluishoofd constructie V;0;0;0;2;De Bewegingswerken van de deuren zijn bevestigd aan het de Sluishoofd constructie. Wanneer de Bewegingswerken deuren falen, functioneert de Sluishoofd constructie nog. Wanneer de Sluisoofdconstructie faalt, functioneren de Bewegingswerken deuren niet meer
Bewegingswerken Deuren V;Hoogspanningsinstallatie;2;0;0;0;De Bewegingswerken van de deuren worden voorzien van elektrische energie door de Hoogspanningsinstallatie. Wanneer de Bewegingswerken deuren falen, functioneert de Hoogspanningsinstallatie nog. Wanneer de Hoogspanningsinstallatie faalt, functioneren de Bewegingswerken deuren niet meer.
Bewegingswerken Deuren V;Noodstop;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand. Wanneer de Bewegingswerken deuren falen, functioneert de Noodstop nog. Wanneer de noodstop faal, functioneren de Bewegingswerken niet meer.
Bewegingswerken Deuren V;Besturingssystemen;0;2;0;0;Het besturingssysteem bestuurd de Bewegingswerken deuren. Wanneer de Bewegingswerken deuren falen, functioneren de Besturingssystemen nog. Wanneer de Besturingssystemen falen, functioneren de Bewegingswerken niet meer.
Nivelleerschuiven V;Bewegingswerken nivelleerschuiven V;2;0;0;2;Het openen en sluiten van de Nivelleerschuiven door de Bewegingswerken Nivelleerschuiven is onmogelijk wanneer deze niet aan elkaar vast zitten. Tijdens deze beweging, is er ook sprake van mechanische energie overdracht zonder welke de beweging onmogelijk zou zijn. Wanneer de Nivelleerschuiven falen, zorgt dit via de Spatial interactie niet voor het disfunctioneren van de Bewegingswerken. Wanneer de Bewegingswerken nivelleerschuiven falen, zorgt dit via de Spatial interactie voor het disfunctionen van de Nivelleerschuiven. Wanneer de Nivelleerschuiven falen, zorgt dit via de Energie interactie niet voor het disfunctioneren van de Bewegingswerken nivelleerschuiven. Wanneer de Nivelleerschuiven falen, zorgt dit via de Energy interactie voor het niet functioneren van de Nivelleerschuiven.
Bewegingswerken nivelleerschuiven V;Hoogspanningsinstallatie;2;0;0;0;De Bewegingswerken nivelleerschuiven worden voorzien van elektrische energie door de Hoogspaningsinstallatie. Wanneer de Bewegingswerken nivelleerschuiven falen, functioneert de Hoogspanningsinstallatie nog. Wanneer de Hoogspanningsinstallatie faalt, functioneren de Bewegingswerken nivelleerschuiven niet meer.
Bewegingswerken nivelleerschuiven V;Noodstop;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand. Wanneer de Bewegingswerken nivelleerschuiven falen, functioneert de Noodstop nog. Wanneer de Noodstop faalt, functioneren de Bewegingswerken nivelleerschuiven niet meer.
Bewegingswerken nivelleerschuiven V;Besturingssystemen;0;2;0;0;Het Besturingssysteem bestuurd de Bewegingswerken. Wanneer de Bewegingswerken falen, functioneen de Besturingssystemen nog. Wanneer de Besturingssystemen falen, functioren de Bewegingswerken nivelleerschuiven niet meer.
Sluishoofd constructie V;Onder- /achterloopheidsschermen V;0;0;0;2;Door de Onder- /achterloopheidsschermen waterdicht te verbinden met de Sluishoofd constructie, wordt het object beschermd tegen onder- en achterloopsheid. Wanneer de Sluishoofdconstructie faalt, functioneren de Onder- en achterloopheidsschermen niet meer. Wanneer de onder- en achterloopheidsschermen falen, functioneert de Sluishoofd constructie niet meer.
Sluishoofd constructie V;Fuik Be;0;0;0;2;De Fuik en de Sluishoofd constructie zijn doormiddel van hun definitie met elkaar verbonden. Wanneer de Fuik faalt, functioneert de Sluishoofdconstructie nog. Wanneer de Sluishoofd constructie faalt, kan de Fuik geen schepen meer naar de Kolk geleiden en functioneert daardoor niet meer.
Sluishoofd constructie V;Schip;0;0;2;0;De schepen moeten qua locatie en orentatie rekening houden met de Sluishoofd constructie. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de Sluishoofd constructie kunnen bevinden. Wanneer de Sluishoofdconstructie faalt, functioneert het Schip niet meer. Wanneer het Schip faalt, functioneert de Sluishoofdconstructie nog.
Sluishoofd constructie V;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Sluishoofdconstructie van energie. Wanneer de Sluishoofdconstructie faalt, functioneert de Laagspanningsinstallatie nog. Wanneer de Laagspanningsinstallatie faalt, functioneert de Sluishoofd constructie nog.
Sluishoofd constructie V;Scheepsvaart tekens;0;0;2;0;De Scheepsvaart tekens bevinden zich bij de Sluishoofdconstructie omde Schepen van informatie te voorzien. Wanneer de Sluishoofd constructie faalt, functioneren de Scheepsvaart tekens nog. Wanneer de Scheepsvaarttekens falen, functioneert de Sluishoofdconstructie nog.
Sluishoofd constructie V;Niveau meetsysteem;0;0;2;0;De niveaumeetinstallatie dient om de verschillende waterniveaus in het systeem te meten. Wanneer de Sluishoofdconstructie faalt, functioneert de niveaumeetinstallatie niet meer. Wanneer de Niveaumeetinstallatie faalt, functioneert de Sluishoofdconstructie nog.
Sluishoofd constructie V;Bliksem en overspanningsbeveiliging;0;0;2;0;De Bliksem en overspanningsbeveiliging is slechts in staat tegen blikseminslag te beschermen wanneer deze is bevestigd boven op de Sluishoofd constructie. Wanner de Sluishoofdconstructie faalt, functioneert de Bliksem- en overspanningsbeveiliging nog. Wanneer de Bliksem en Overspanningsbeveiliging faalt, functioneert de Sluishoofdconstructie nog.
Onder- /achterloopheidsschermen V;Bodembescherming voorhaven Be;0;0;0;2;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen. Wanneer de Onder- en achterloopheidsschermen falen, functioneert de Bodembescherming niet meer. Wanneer de Bodembescherming faalt, functioneren de Onder- en achterloopheidsschermen niet meer.
Fuik Be;Opstelruimte Be;0;0;0;1;De Fuik en de Opstelruimte zijn via hun definitie met elkaar verbonden. Wanneer de Fuik faalt, functioneert de Opstelruimte nog. Wanneer de Opstelruimte faalt, functioneert de Fuik nog.
Fuik Be;Bodembescherming voorhaven Be;0;0;1;0;Met deze interactie wordt aangegeven dat de Fuik van bodembescherming dient te worden voorzien. De Bodembescherming is niet noodzakelijk voor het functioneren van de Fuik, maar is wel voordelig.
Fuik Be;Schip;0;0;2;0;De orientatie tussen de Fuik en het Schip is van belang. Met deze interactie wordt dus aangegeven dat het Schip zich in de Fuik kan bevinden. Wanneer de Fuik faalt, kan het schip niet meer functioneren. Wanneer het Schip faalt, functioneert de Fuik nog.
Fuik Be;Scheepsvaart tekens;0;0;2;0;De Scheepsvaarttekens bevinden zich in de Fuik om de Schippers van informatie te voorzien. De scheepsvaart tekens hebben op andere locaties nog wel een functie en functioneren daardoor nog gedeeltelijk. De Fuik functioneerd (in mindere mate) nog steeds wanneer de Scheepsvaarttekens falen.
Fuik Be;Objectverlichting;0;0;2;0;De Objectverlichting zorgt dat de Fuik goed te zien is s'nachts waardoor het schutproces niet gehinderd wordt. Wanneer de Fuik faalt, functioneert de Objectverlichting nog op andere locaties. Wanneer de Objectverlichting faalt, functioneerd de Fuik nog (in mindere mate).
Opstelruimte Be;Wachtruimte Be;0;0;0;1;De Opstelruimte en Wachtruimte zijn vanwege hun definitie met elkaar verbonden. Wanneer de Opstelruimte faalt, kan de Wachtruimte nog functioneren. Of wordt deze dan de Opstelruimte!?. Wanneer de Wachtruimte faalt, kan de opstelruimte nog functioneren.
Opstelruimte Be;Bodembescherming voorhaven Be;0;0;1;0;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen. Wanneer de Opstelruimte faalt, functioneert de Bodembescherming voorhaven Bo nog in de Fuik en de Wachtruimte. Wanneer de Bodembescherming voorhaven Bo faalt, functioneert de Opstelruimte nog steeds.
Opstelruimte Be;Oeverbescherming Be;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte. Wanneer de Opstelruimte faalt, functioneert de Oeverbescherming Bo nog in de Fuik en de Wachtruimte. Wanneer de Oeverbescherming faalt, functioneert de Opstelruimte nog.
Opstelruimte Be;Schip;0;0;2;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces. Als de Opstelruimte faalt, functioneert het Schip nog. Als het Schip faalt, dient de Opstelruimte geen functie meer.
Opstelruimte Be;Scheepsvaart tekens;0;0;1;0;In de Opstelruimte zijn Scheepsvaarttekens aanwezig om het vaarwegverkeer te informeren. Wanneer de Opstelruimte faalt, functioneren de Scheepsvaarttekens nog op andere locaties. Wanneer de Scheepsvaarttekens falen, functioneert de Opstelruimte (in mindere mate) nog.
Opstelruimte Be;Objectverlichting;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces. Wanneer de Opstelruimte faalt, functioneert de Objectverlichting nog op andere locaties. Wanneer de Objectverlichting faalt, functioneer de Opstelruimte (in mindee mate) nog.
Wachtruimte Be;Uitlooplengte Be;0;0;0;1;De Wachtruimte en Uitlooplengte zijn vanwege hun definitie met elkaar verbonden. Wanneer de Wachtruimte faalt, functioneert de Uitlooplengte nog. Wanneer de Uitlooplengte faalt, functioneert de Wachtruimte nog.
Wachtruimte Be;Bodembescherming voorhaven Be;0;0;1;0;De Bodembescherming bevind zich ook in de Wachtruimte. Wanneer de Wachtruimte faalt, functioneert de Bodembescherming nog. Wanneer de Bodembescherming faalt, functioneert de wachtruimte nog.
Wachtruimte Be;Oeverbescherming Be;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte. Wanneer de Wachtruimte faalt, functioneert de Oeverbescherming nog op andeere locaties. Wanneer de Oeverbescherming faalt, functioneert de Wachtruimte nog .
Wachtruimte Be;Schip;0;0;2;0;De schepen bevinden zich in de Wachtruimte voordat ze de Opstelruimte mogen betreden. Met deze interactie wordt deze locatie relatie aangegeven. Wanneer de Wachtruimte faalt, functioneert het Schip nog. Wanneer het Schip faalt, dient de Wachtruimte geen functie meer.
Wachtruimte Be;Scheepsvaart tekens;0;0;1;0;In de Wachtruimte bevinden zich ook Scheepsvaart tekens. Wanneer de Wachtruimte faalt, functioneren de Scheepsvaarttekens op andere locaties nog. Wanneer de Scheepsvaarttekens falen, functioneert de Wachtruimte (inmindere mate) nog.
Wachtruimte Be;Objectverlichting;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces. Wanneer de Uitlooplengte faalt, functioneert de Objectverlichting nog op andere locaties. Wanneer de Objectverlichting faalt, Functioneert de Wachtruimte (in mindere mate) nog.
Uitlooplengte Be;Schip;0;0;2;0;De schepen bevinden zich in de Uitlooplengte voor en na het schutproces. Wanneer de Uitooplengte faalt, functioneert het Schip nog. Wanneer het Schip faalt, dient de Uitlooplengte geen functie meer.
Uitlooplengte Be;Scheepsvaart tekens;0;0;1;0;In de Uitlooplengte bevinden zich soms Scheepsvaart tekens die de schippers van informatie voorzien. De aanname is dat deze informatie niet essentieel is voor het schutproces. Wanneer de Uitlooplengte faalt, functioneren de Scheepvaarttekens nog op andere locaties. Wanneer de Scheepsvaarttekens falen, functioneert de Uitlooplengte (in mindere mate) nog.
Bodembescherming voorhaven Be;Oeverbescherming Be;0;0;1;0;De Bodembescherming Voorhaven bestaande uit stortsteen loopt over in de uit damwanden opgetrokken Oeverbescherming. Wanneer de Bodembescherming faalt, functioneert de Oeverbescherming nog. Wanneer de Oeverbescherming faalt, functioneert de Bodembescherming nog.
Schip;Radarinstallatie;0;1;0;0;De radarsinstallatie verzamelt positie informormatie over schepen en presenteerd deze op een monitor. Wanneer het Schip faalt, faalt de Radarinstallatie niet. Wanneer de Radarinstallatie faalt, functioneert het Schip nog.
Schip;IVS systeem;0;2;1;0;Het IVS systeem houd Scheepvaartgegevens bij. Wanneer het Schip faalt zorgt dit via de informatie interactie wel voor het disfunctioneren van het IVS systeem. Wanneer het IVS systeem faalt zorgt dit via de informatie interactie niet voor het disfunctioneren van het Schip. Wanneer het Schip faalt, zorgt dit via de Locatie interactie niet voor het disfunctioneren van het IVS systeem. Wanneer het IVS systeem faalt, zorgt dit via de locatie interactie niet voor het disfunctioneren van het Schip.
Schip;Scheepsvaart tekens;0;2;1;0;De Scheepvaarttekens voorzien de Schipper van informatie die benodigd is voor het passeren van de Sluis. Wanneer het Schip faalt, zorgt dit via de informatie interactie niet voor het disfunctioneren van de Scheepsvaarttekens. Wanneer het Schip faalt, zorgt dit via de Location interactie niet voor het disfunctioeren van de Scheepsvaarttekens. Wanneer de Scheepsvaarttekens falen, zorgt dit via de Information interactie voor het disfunctioneren van het Schip. Wanneer de Scheepvaarttekens falen, zorgt dit via de Locatrion interactie niet voor het disfunctioneren van het Schip.
Schip;Omroepinstallatie;0;1;1;0;De Omroepinstallatie wordt niet alleen door de Schipper gebruikt. Hij heeft hierdoor ook nog functie wanneer deze interactie 'faalt'. Wanneer het Schip faalt, zorgt dit via de informatie interactie niet voor het falen van de Omroepinstallatie. Wanneer het Schip faalt, zorgt dit via de Location interactie niet voor het disfunctioneren van de Omroepinstallatie. Wanneer de Omroepinstallatie faalt, zorgt dit via de Informtion interactie niet voor het disfunctioneren van het Schip. Wanneer de Omroepinstallatie faalt, zorgt dit via de Location interactie niet voor het disfunctioneren van het Schip.
Schip;Marifooninstallatie;0;1;1;0;Met de Marifooninstallatie kan de schipper contact leggen met de Bedienaar. Wanneer het Schip faalt, zorgt dit via de Information interactie niet voor het disfunctioneren van de Marifooninstallatie. Wanneer het Schip faalt, zorgt dit via Location interactie niet voor het disfunctioneren van de Marifooninstallatie. Wanneer de Marifooninstallatie faalt, zorgt dit via de Information interactie voor het disfunctioneren van het Schip. Wanneer de Marifooninstallatie faalt, zorgt dit via de Location interactie niet voor het diisfunctioneren van de Marifooninstallatie.
Schip;Telefoon;0;1;1;0;De Telefoon dient als communicatiemiddel voor de Bedienaar en secondair (als de Marifooninstallatie faalt) als communicatiemiddel voor de Schipper. Wanneer het Schip faalt, zorgt dit via de Information interactie niet voor het disfunctioneren van de Telefoon. Wanneer het Schip faalt, zorgt dit via de Location interaction niet voor het disfunctioneren van de Telefoon. Wanneer de Telefoon faalt, zorgt dit via de Information interactie niet voor het disfunctioneren van het Schip. Wanneer de Telefoon faalt, zorgt dit via de Location interactie niet voor het disfunctioneren van het Schip.
Schip;Objectverlichting;0;0;1;0;Het is voor de Bedienaar prettig wanneer het Schip goed te zien is. Wanneer het schip faalt, functioneert de Objectverlichting nog. Wanneer de Objectverlichting faalt, functioneert het Schip nog.
Schip;Veiligheidsmiddelen inclusief detectie;0;0;2;0;De Veiligheidsmiddelen inclusief detectie moeten zich in de buurt van de deuren bevinden omdat de functie van deze detectie is om te verifieren of de schepen zich wel of niet onder/bij de deuren bevinden. Wanneer het Schip faalt, functioneren de Veiligheidmiddelen nog. Wanneer de Veiligheidsmiddelen falen, functioneert het Schip niet meer.
Schip;Scheepsvaartbeseining;0;2;1;0;De Scheepsvaartbeseining voorziet de Schepen van informatie benodigd om te schutten. Wanneer het Schip faalt, zorgt dit via de Information interactie niet voor het disfunctioneren van de Scheepsvaartbeseining. Wanneer het Schip faalt, zorgt dit via de Location interactie niet voor het disfunctioneren van de Scheepsvaartbeseining. Wanneer de Scheepvaartbeseining faalt, zorgt dit via de Information interactie voor het falen van het Schip. Wanneer de Scheepvaartbeseining faalt, zorgt dit via de Location interactie niet voor het disfunctioeren van het Schip.
Bediengebouw constructie;Aansluiting nutsvoorzieningen;0;0;1;0;Het is handig als de Aansluiting nutsvoorzieningen zich in de Bediengebouw constructie bevindt, aangezien een groot deel van de systemen die hierop aangesloten dienen te worden zich ook hier bevinden. Wanneer de Bediengebouwconstructie faalt, functioneert de Aansluiting nutsvoorzieningen nog. Wanneer de Aansluiting nutsvoorzieningen faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Laagspanningsinstallatie;1;0;1;0;De Laagspanningsinstallatie bevindt zich in de Bediengebouw constructie en voorziet de Bediengebouwconstructie van energie (voor de binnenverlichting). Wanneer de bediengebouwconstructie faalt, functioneert de Laagspanningsinstalatie nog op andere locaties. Wanneer de Laagspanningsinstallatie faalt, functioneert de Bediengebouwconstructie (in mindere mate) nog.
Bediengebouw constructie;Hoogspanningsinstallatie;0;0;1;0;De Hoogspanningsinstallatie bevindt zich voornamelijk in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Hoogspanningsinstallatie nog. Wanneer de Hoogspanningsinstallatie faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Noodstroomvoorziening;0;0;1;0;De Noodstroomvoorziening bevindt zich in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Noodstrooomvoorziening nog. Wanneer de Noodstroomvoorziening faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;CCTV installatie;0;0;2;0;De CCTV installatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de CCTV installatie niet meer. Wanneer de CCTV installatie faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Radarinstallatie;0;0;2;0;De Radarinstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Radarinstallatie meer. Wanneer hde Radarinstallatie faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;IVS systeem;0;0;2;0;Het IVS systeem bevindt zich samen met de Bedienaar in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert het IVS systeem niet meer. Wanneer het IVS systeem faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Logging;0;0;1;0;De logging bevindt zich in het Bediengebouw. Wanneer de Bediengebouwconstructie faalt, functioneert de logging nog. Wanneer de Logging faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Omroepinstallatie;0;0;2;0;De Omroepinstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Omroepinstallatie niet meer. Wanneer de Omroepinstallatie faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Praatpaalinstallatie;0;0;2;0;De Praatpaalinstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Praatpaalinstallatie niet meer. Wanneer de Praatpaalinstallatie faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Intercominstallatie;0;0;2;0;De Intercominstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Intercominstallatie niet meer. Wanneer de Intercominstallatie faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Marifooninstallatie;0;0;2;0;De Marifooninstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Marifooninstallatie niet meer. Wanneer de Marifooninstallatie faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Telefoon;0;0;2;0;De Telefoon bevindt zich samen met de Bedienaar in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Telefoon niet meer. Wanneer de Telefoon faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Objectverlichting;0;0;1;0;De Objectverlichting verlicht tevens de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Objectverlichting nog. Wanneer de Objectverlichting faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Bliksem en overspanningsbeveiliging;0;0;2;0;De Bliksem- en overspanningsbeveiliging dient om de elektrische installaties in de Bediengebouwconstructie te beschermen. Wanneer de bediengebouwconstructie faalt, functioneert de Bliksem- en overspanningsbeveiliging nog. Wanneer de Bliksem- en overspanningsbeveiliging faalt op het moment van bliksem of overspanning, functioneert de Bediengebouwconstructie niet meer.
Bediengebouw constructie;Brandmeld installatie;0;0;1;0;De Brandmeldinstallatie bevindt zich tevens in de Bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Brandmeldinstallatie nog elders. Wanneer de Brandmeldinstallatie faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Noodstop;0;0;2;0;De Noodstop moet de Bedienaar in staat stellen installaties op het complex te stoppen. Wanneer de Bediengebouwconstructie faalt, functioneert de Noodstop niet meer. Wanneer de Noodstop faalt, functioneert de Bediengebouwconstructie nog.
Bediengebouw constructie;Bedienaar/onderhoudsman;0;0;2;0;De Bedienaar bedient alle systemen van het complex vanuit de bediengebouwconstructie. Wanneer de Bediengebouwconstructie faalt, functioneert de Bedienaar niet meer. Wanneer de Bedienaar faalt, functioneert de Bediengebouwconstructie nog.
Aansluiting nutsvoorzieningen;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie is via de Aansluiting nutsvoorzieningen aangesloten op het net. Wanneer de Aansluiting nutsvoorzieningen faalt, functioneert de Laagspanningsinstallatie nog via de Noodstroomvoorziening. Wanneer de Laagspanningsinstallatie faalt, functioneert de Aansluiting nutsvoorzieningen nog.
Aansluiting nutsvoorzieningen;Hoogspanningsinstallatie;1;0;0;0;De Hoogspanningsinstallatie is via de Aansluiting nutsvoorzieningen aangesloten op het net. Wanneer de Aansluiting nutsvoorzieningen faalt, functioneert de Hoogspanningsinstallatie nog via de Noodstroomvoorziening. Wanneer de Hoogspanningsinstallatie faalt, functioneert de Aansluiting nutsvoorzieningen nog.
Laagspanningsinstallatie;Noodstroomvoorziening;2;0;0;0;De Noodstroomvoorziening voorziet de Hoog- en Laagspanningsinstallaties van energie wanneer de Aansluiting nutsvoorzieningen falen. Wanneer de Laagspanningsinstallatie faalt, functioneert de Noodstroomvoorziening nog. Wanneer de Noodstroomvoorziening faalt, functioneert de Laagspanningsinstallatie niet meer.
Laagspanningsinstallatie;CCTV installatie;2;0;0;0;De Laagspanningsinstallatie voorziet de CCTV installatie van energie. Wanneer de laagspanningsinstallatie faalt, functioneert de CCTV installatie niet meer, wanneer de CCTV installatie faalt, functioneert de Laagspanningsinstallatie nog.
Laagspanningsinstallatie;Radarinstallatie;2;0;0;0;De Laagspanningsinstallatie voorziet Radarinstallatie van energie. Wanneer de laagspanningsinstallatie faalt, functioneert de Radarinstallatie niet meer. Wanneer de Radarinstallatie faalt, functioneert de Laagspanningsinstallatie nog.
