source;target;kind
58C-002-03: Sluis Maasbracht west (1962, 2071);Puntdeur;has_aspect
58C-002-03: Sluis Maasbracht west (1962, 2071);Omloopriolen;has_aspect
58C-002-03: Sluis Maasbracht west (1962, 2071);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58C-002-03: Sluis Maasbracht west (1962, 2071);CEMT Va;has_aspect
58C-002-03: Sluis Maasbracht west (1962, 2071);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
58C-002-03: Sluis Maasbracht west (1962, 2071);Kolkbreedte tussen 10m en 20m;has_aspect
37H-001-02: Algerasluis (1958, 2067);Hoogwater keren;has_aspect
37H-001-02: Algerasluis (1958, 2067);Tweezijdig kerend;has_aspect
37H-001-02: Algerasluis (1958, 2067);Dubbel kerend;has_aspect
37H-001-02: Algerasluis (1958, 2067);Vierkantkerende puntdeuren;has_aspect
37H-001-02: Algerasluis (1958, 2067);Deurschuiven;has_aspect
37H-001-02: Algerasluis (1958, 2067);Elektromechanisch bewegingswerk deurschuiven;has_aspect
37H-001-02: Algerasluis (1958, 2067);Elektromechanisch bewegingswerk puntdeur;has_aspect
37H-001-02: Algerasluis (1958, 2067);CEMT V;has_aspect
37H-001-02: Algerasluis (1958, 2067);Vloeddeuren;has_aspect
37H-001-02: Algerasluis (1958, 2067);Kolkbreedte groter dan 20m;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Hoogwater keren;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Tweezijdig kerend;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Enkel kerend;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Hefdeur;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Deurschuiven;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Elektromechanisch bewegingswerk hefdeur;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);CEMT Vb;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Middenhoofd;has_aspect
39D-001-01: Prins Bernhardsluis Oude sluis (westelijke sluis - sluis 1) (1952, 2061);Kolkbreedte tussen 10m en 20m;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Hoogwater keren;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Eenzijdig kerend;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Enkel kerend;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Puntdeur;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Deurschuiven;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Elektromechanisch bewegingswerk deurschuiven;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Elektromechanisch bewegingswerk puntdeur;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Kolkbreedte tussen 10m en 20m;has_aspect
39B-001-02: Prinses Marijkesluis oostelijke sluis (MWW) (1937, 2046);Verval tussen 3m en 6m;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Hoogwater keren;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Eenzijdig kerend;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Enkel kerend;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Puntdeur;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Deurschuiven;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Elektromechanisch bewegingswerk deurschuiven;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Elektromechanisch bewegingswerk puntdeur;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);CEMT Vb;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Kolkbreedte tussen 10m en 20m;has_aspect
39B-001-01: Prinses Marijkesluis westelijke sluis (MWW) (1937, 2046);Verval tussen 3m en 6m;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Hoogwater keren;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Spuimogelijkheid door kolk;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Tweezijdig kerend;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Enkel kerend;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Hefdeur;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Deurschuiven;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Elektromechanisch bewegingswerk hefdeur;has_aspect
39B-002-01: Prinses Irenesluis Duwvaartsluis (sluis 2) (1974, 2083);Kolkbreedte groter dan 20m;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Hoogwater keren;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Spuimogelijkheid door kolk;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Tweezijdig kerend;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Enkel kerend;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Hefdeur;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Deurschuiven;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Elektromechanisch bewegingswerk hefdeur;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);CEMT Vb;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Middenhoofd;has_aspect
39B-002-02: Prinses Irenesluis Oude sluis (sluis 1) (MWW) (1937, 2046);Kolkbreedte tussen 10m en 20m;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Hoogwater keren;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Eenzijdig kerend;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Dubbel kerend;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Puntdeur;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Deurschuiven;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Elektromechanisch bewegingswerk deurschuiven;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Elektromechanisch bewegingswerk puntdeur;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);CEMT II;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Vloeddeuren;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Kolkbreedte kleiner dan 10m;has_aspect
44B-001-01: Biesboschsluis (1952, 2062);Verval kleiner dan 3m;has_aspect
44B-003-01: Ottersluis (MWW) (1863, 2035);Eenzijdig kerend;has_aspect
44B-003-01: Ottersluis (MWW) (1863, 2035);Enkel kerend;has_aspect
44B-003-01: Ottersluis (MWW) (1863, 2035);Puntdeur;has_aspect
44B-003-01: Ottersluis (MWW) (1863, 2035);Deurschuiven;has_aspect
44B-003-01: Ottersluis (MWW) (1863, 2035);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
44B-003-01: Ottersluis (MWW) (1863, 2035);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
44B-003-01: Ottersluis (MWW) (1863, 2035);CEMT I;has_aspect
44B-003-01: Ottersluis (MWW) (1863, 2035);Kolkbreedte kleiner dan 10m;has_aspect
39D-001-02: Prins Bernhardsluis Duwvaartsluis (Oostelijke sluis - sluis 2) (1973, 2082);Hoogwater keren;has_aspect
39D-001-02: Prins Bernhardsluis Duwvaartsluis (Oostelijke sluis - sluis 2) (1973, 2082);Tweezijdig kerend;has_aspect
39D-001-02: Prins Bernhardsluis Duwvaartsluis (Oostelijke sluis - sluis 2) (1973, 2082);Enkel kerend;has_aspect
39D-001-02: Prins Bernhardsluis Duwvaartsluis (Oostelijke sluis - sluis 2) (1973, 2082);Hefdeur;has_aspect
39D-001-02: Prins Bernhardsluis Duwvaartsluis (Oostelijke sluis - sluis 2) (1973, 2082);Deurschuiven;has_aspect
39D-001-02: Prins Bernhardsluis Duwvaartsluis (Oostelijke sluis - sluis 2) (1973, 2082);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
39D-001-02: Prins Bernhardsluis Duwvaartsluis (Oostelijke sluis - sluis 2) (1973, 2082);Elektromechanisch bewegingswerk hefdeur;has_aspect
39D-001-02: Prins Bernhardsluis Duwvaartsluis (Oostelijke sluis - sluis 2) (1973, 2082);Kolkbreedte groter dan 20m;has_aspect
44B-002-01: Spieringsluis (1952, 2062);Eenzijdig kerend;has_aspect
44B-002-01: Spieringsluis (1952, 2062);Dubbel kerend;has_aspect
44B-002-01: Spieringsluis (1952, 2062);Puntdeur;has_aspect
44B-002-01: Spieringsluis (1952, 2062);Deurschuiven;has_aspect
44B-002-01: Spieringsluis (1952, 2062);Elektromechanisch bewegingswerk deurschuiven;has_aspect
44B-002-01: Spieringsluis (1952, 2062);Elektromechanisch bewegingswerk puntdeur;has_aspect
44B-002-01: Spieringsluis (1952, 2062);CEMT 0;has_aspect
44B-002-01: Spieringsluis (1952, 2062);Vloeddeuren;has_aspect
44B-002-01: Spieringsluis (1952, 2062);Kolkbreedte kleiner dan 10m;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Hoogwater keren;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Spuimogelijkheid door kolk;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Scheiden zout-zout water;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Tweezijdig kerend;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Enkel kerend;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Draaideur;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Omloopriolen;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);CEMT III;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Elektromechanisch bewegingswerk omloopriool;has_aspect
43C-002-04: Krammersluizencomplex 1e Jachtensluis (Zuid) (1987, 2096);Kolkbreedte kleiner dan 10m;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Hoogwater keren;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Spuimogelijkheid door kolk;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Tweezijdig kerend;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Enkel kerend;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Roldeur;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Omloopriolen;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Elektromechanisch bewegingswerk roldeur;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);CEMT Vb;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Middenhoofd;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Kolkbreedte tussen 10m en 20m;has_aspect
40C-004-02: Sluis Weurt oost (MWW) (1927, 2050);Verval tussen 6m en 9m;has_aspect
44B-353-01: Helsluis (MWW) (1863, 2035);Eenzijdig kerend;has_aspect
44B-353-01: Helsluis (MWW) (1863, 2035);Enkel kerend;has_aspect
44B-353-01: Helsluis (MWW) (1863, 2035);Puntdeur;has_aspect
44B-353-01: Helsluis (MWW) (1863, 2035);Deurschuiven;has_aspect
44B-353-01: Helsluis (MWW) (1863, 2035);Handmatig bewegingswerk deurschuiven;has_aspect
44B-353-01: Helsluis (MWW) (1863, 2035);Elektromechanisch bewegingswerk puntdeur;has_aspect
44B-353-01: Helsluis (MWW) (1863, 2035);CEMT 0;has_aspect
44B-353-01: Helsluis (MWW) (1863, 2035);Kolkbreedte kleiner dan 10m;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);Hoogwater keren;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);Tweezijdig kerend;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);Enkel kerend;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);Vierkantkerende puntdeuren;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);Deurschuiven;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);Elektromechanisch bewegingswerk puntdeur;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);CEMT Va;has_aspect
43G-001-05: Jachtensluis sluizencomplex Volkerak (1977, 2083);Kolkbreedte tussen 10m en 20m;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Hoogwater keren;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Spuimogelijkheid door kolk;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Scheiden zout-zout water;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Tweezijdig kerend;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Enkel kerend;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Roldeur;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Omloopriolen;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Elektromechanisch bewegingswerk roldeur;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Elektromechanisch bewegingswerk omloopriool;has_aspect
43C-002-03: Krammersluizencomplex 1e duwvaartsluis (Zuid) (1987, 2096);Kolkbreedte groter dan 20m;has_aspect
44D-001-01: Marksluis (1968, 2077);Tweezijdig kerend;has_aspect
44D-001-01: Marksluis (1968, 2077);Enkel kerend;has_aspect
44D-001-01: Marksluis (1968, 2077);Vierkantkerende puntdeuren;has_aspect
44D-001-01: Marksluis (1968, 2077);Deurschuiven;has_aspect
44D-001-01: Marksluis (1968, 2077);Elektromechanisch bewegingswerk deurschuiven;has_aspect
44D-001-01: Marksluis (1968, 2077);Elektromechanisch bewegingswerk puntdeur;has_aspect
44D-001-01: Marksluis (1968, 2077);CEMT IV;has_aspect
44D-001-01: Marksluis (1968, 2077);Kolkbreedte tussen 10m en 20m;has_aspect
45B-351-01: Sluis Lith zuid (oud) (MWW) (1936, 2045);Enkel kerend;has_aspect
45B-351-01: Sluis Lith zuid (oud) (MWW) (1936, 2045);Hefdeur;has_aspect
45B-351-01: Sluis Lith zuid (oud) (MWW) (1936, 2045);Elektromechanisch bewegingswerk hefdeur;has_aspect
45B-351-01: Sluis Lith zuid (oud) (MWW) (1936, 2045);CEMT Va;has_aspect
45B-351-01: Sluis Lith zuid (oud) (MWW) (1936, 2045);Kolkbreedte tussen 10m en 20m;has_aspect
44D-002-01: Sluis I (1968, 2077);Hoogwater keren;has_aspect
44D-002-01: Sluis I (1968, 2077);Spuimogelijkheid door kolk;has_aspect
44D-002-01: Sluis I (1968, 2077);Eenzijdig kerend;has_aspect
44D-002-01: Sluis I (1968, 2077);Enkel kerend;has_aspect
44D-002-01: Sluis I (1968, 2077);Puntdeur;has_aspect
44D-002-01: Sluis I (1968, 2077);Deurschuiven;has_aspect
44D-002-01: Sluis I (1968, 2077);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
44D-002-01: Sluis I (1968, 2077);Elektromechanisch bewegingswerk puntdeur;has_aspect
44D-002-01: Sluis I (1968, 2077);CEMT IV;has_aspect
44D-002-01: Sluis I (1968, 2077);Kolkbreedte tussen 10m en 20m;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Spuimogelijkheid door kolk;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Eenzijdig kerend;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Enkel kerend;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Puntdeur;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Deurschuiven;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Elektromechanisch bewegingswerk deurschuiven;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Elektromechanisch bewegingswerk puntdeur;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);CEMT IV;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Kolkbreedte tussen 10m en 20m;has_aspect
45G-352-01: Sluis Schijndel (1990, 2099);Verval tussen 3m en 6m;has_aspect
45D-358-01: Sluis Hintham (2012, 2121);Eenzijdig kerend;has_aspect
45D-358-01: Sluis Hintham (2012, 2121);Enkel kerend;has_aspect
45D-358-01: Sluis Hintham (2012, 2121);Puntdeur;has_aspect
45D-358-01: Sluis Hintham (2012, 2121);Deurschuiven;has_aspect
45D-358-01: Sluis Hintham (2012, 2121);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
45D-358-01: Sluis Hintham (2012, 2121);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
45D-358-01: Sluis Hintham (2012, 2121);CEMT IV;has_aspect
45D-358-01: Sluis Hintham (2012, 2121);Kolkbreedte tussen 10m en 20m;has_aspect
45B-352-01: Sluis Empel (2012, 2121);Hoogwater keren;has_aspect
45B-352-01: Sluis Empel (2012, 2121);Tweezijdig kerend;has_aspect
45B-352-01: Sluis Empel (2012, 2121);Enkel kerend;has_aspect
45B-352-01: Sluis Empel (2012, 2121);Draaideur;has_aspect
45B-352-01: Sluis Empel (2012, 2121);Deurschuiven;has_aspect
45B-352-01: Sluis Empel (2012, 2121);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
45B-352-01: Sluis Empel (2012, 2121);CEMT IV;has_aspect
45B-352-01: Sluis Empel (2012, 2121);Kolkbreedte tussen 10m en 20m;has_aspect
45G-350-03: Sluis 4 (2009, 2118);Spuimogelijkheid door kolk;has_aspect
45G-350-03: Sluis 4 (2009, 2118);Eenzijdig kerend;has_aspect
45G-350-03: Sluis 4 (2009, 2118);Enkel kerend;has_aspect
45G-350-03: Sluis 4 (2009, 2118);Puntdeur;has_aspect
45G-350-03: Sluis 4 (2009, 2118);Deurschuiven;has_aspect
45G-350-03: Sluis 4 (2009, 2118);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
45G-350-03: Sluis 4 (2009, 2118);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
45G-350-03: Sluis 4 (2009, 2118);CEMT II (beperkt);has_aspect
45G-350-03: Sluis 4 (2009, 2118);Kolkbreedte tussen 10m en 20m;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Spuimogelijkheid door kolk;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Eenzijdig kerend;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Enkel kerend;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Puntdeur;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Omloopriolen;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Elektromechanisch bewegingswerk puntdeur;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);CEMT II (beperkt);has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Kolkbreedte tussen 10m en 20m;has_aspect
44G-350-01: Sluis II (MWW) (1916, 2025);Verval kleiner dan 3m;has_aspect
45F-001-01: Sluis Grave noord (nieuw) (1974, 2083);Eenzijdig kerend;has_aspect
45F-001-01: Sluis Grave noord (nieuw) (1974, 2083);Enkel kerend;has_aspect
45F-001-01: Sluis Grave noord (nieuw) (1974, 2083);Puntdeur;has_aspect
45F-001-01: Sluis Grave noord (nieuw) (1974, 2083);Deurschuiven;has_aspect
45F-001-01: Sluis Grave noord (nieuw) (1974, 2083);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
45F-001-01: Sluis Grave noord (nieuw) (1974, 2083);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
45F-001-01: Sluis Grave noord (nieuw) (1974, 2083);CEMT Va (beperkt);has_aspect
45F-001-01: Sluis Grave noord (nieuw) (1974, 2083);Kolkbreedte tussen 10m en 20m;has_aspect
45A-001-01: Henriettesluis (Schutsluis Engelen) (MWW) (1898, 2035);Eenzijdig kerend;has_aspect
45A-001-01: Henriettesluis (Schutsluis Engelen) (MWW) (1898, 2035);Enkel kerend;has_aspect
45A-001-01: Henriettesluis (Schutsluis Engelen) (MWW) (1898, 2035);Puntdeur;has_aspect
45A-001-01: Henriettesluis (Schutsluis Engelen) (MWW) (1898, 2035);Omloopriolen;has_aspect
45A-001-01: Henriettesluis (Schutsluis Engelen) (MWW) (1898, 2035);Elektromechanisch bewegingswerk puntdeur;has_aspect
45A-001-01: Henriettesluis (Schutsluis Engelen) (MWW) (1898, 2035);CEMT IV;has_aspect
45A-001-01: Henriettesluis (Schutsluis Engelen) (MWW) (1898, 2035);Elektromechanisch bewegingswerk omloopriool;has_aspect
45A-001-01: Henriettesluis (Schutsluis Engelen) (MWW) (1898, 2035);Kolkbreedte tussen 10m en 20m;has_aspect
45D-004-01: Sluis 0 (MWW) (1931, 2040);Eenzijdig kerend;has_aspect
45D-004-01: Sluis 0 (MWW) (1931, 2040);Enkel kerend;has_aspect
45D-004-01: Sluis 0 (MWW) (1931, 2040);Puntdeur;has_aspect
45D-004-01: Sluis 0 (MWW) (1931, 2040);Deurschuiven;has_aspect
45D-004-01: Sluis 0 (MWW) (1931, 2040);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
45D-004-01: Sluis 0 (MWW) (1931, 2040);Elektromechanisch bewegingswerk puntdeur;has_aspect
45D-004-01: Sluis 0 (MWW) (1931, 2040);CEMT II (beperkt);has_aspect
45D-004-01: Sluis 0 (MWW) (1931, 2040);Kolkbreedte groter dan 20m;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Spuimogelijkheid door kolk;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Eenzijdig kerend;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Enkel kerend;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Puntdeur;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Deurschuiven;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);CEMT Va;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Kolkbreedte tussen 10m en 20m;has_aspect
46D-350-02: Schutsluis Sambeek west (1967, 2076);Verval meer dan 9m;has_aspect
51E-002-02: Sluis V (MWW) (1920, 2035);Eenzijdig kerend;has_aspect
51E-002-02: Sluis V (MWW) (1920, 2035);Enkel kerend;has_aspect
51E-002-02: Sluis V (MWW) (1920, 2035);Puntdeur;has_aspect
51E-002-02: Sluis V (MWW) (1920, 2035);CEMT II;has_aspect
51E-002-02: Sluis V (MWW) (1920, 2035);Kolkbreedte tussen 10m en 20m;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);Hoogwater keren;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);Scheiden zout-zout water;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);Tweezijdig kerend;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);Enkel kerend;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);Draaideur;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);Deurschuiven;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);CEMT 0;has_aspect
49B-001-01: Bergsediepsluis (1984, 2093);Kolkbreedte kleiner dan 10m;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Spuimogelijkheid door kolk;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Eenzijdig kerend;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Enkel kerend;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Puntdeur;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Deurschuiven;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);CEMT Va;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Kolkbreedte tussen 10m en 20m;has_aspect
46D-350-03: Schutsluis Sambeek midden (1967, 2076);Verval meer dan 9m;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Hoogwater keren;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Tweezijdig kerend;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Enkel kerend;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Puntdeur;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Omloopriolen;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Elektromechanisch bewegingswerk puntdeur;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);CEMT Vb;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
