source;target;energy;information;location;spatial;reason
Sluishoofd constructie Bo;Fuik Bo;0;0;0;1;De Fuik en de Sluishoofd constructie zijn doormiddel van hun definitie met elkaar verbonden.
Scheepsvaartvoorzieningen;Fuik Bo;0;0;1;0;De Scheepsvaartvoozieningen (zoals noodtrappen etc.) bevinden zich in de Fuik. De Scheepsvaartvoorzieningen zijn niet noodzakelijk voor het functioneren van de Fuik, maar wel voordelig.
Schip;Fuik Bo;0;0;1;0;De orientatie tussen de Fuik en het Schip is van belang. Met deze interactie wordt dus aangegeven dat het Schip zich in de Fuik kan bevinden.
Objectverlichting;Fuik Bo;0;0;1;0;Zoals te vinden is in het Technisch uitgangspunten dossier, bevindt zich objectverlichting in de hele voorhaven.
Wachtruimte Bo;Opstelruimte Bo;0;0;0;1;De Opstelruimte en Wachtruimte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Bo;Opstelruimte Bo;0;0;1;0;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Oeverbescherming Bo;Opstelruimte Bo;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Scheepsvaartvoorzieningen;Opstelruimte Bo;0;0;1;0;In de Opstelruimte zijn ook Scheepsvaartvoorzieningen aanwezig.
Schip;Opstelruimte Bo;0;0;1;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces.
Objectverlichting;Opstelruimte Bo;0;0;1;0;Zoals te vinden is in het Technisch uitgangspunten dossier, bevindt zich objectverlichting in de hele voorhaven.
Uitlooplengte Bo;Wachtruimte Bo;0;0;0;1;De Wachtruimte en Uitlooplengte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Bo;Wachtruimte Bo;0;0;1;0;De Bodembescherming bevind zich ook in de Wachtruimte.
Oeverbescherming Bo;Wachtruimte Bo;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Scheepsvaartvoorzieningen;Wachtruimte Bo;0;0;1;0;In de Wachtruimte bevinden zich ook Scheepsvaartvoorzieningen, deze zijn echter niet strikt noodzakelijk voor het schutproces.
Schip;Wachtruimte Bo;0;0;1;0;De schepen bevinden zich in de Wachtruimte voordat ze de Opstelruimte mogen betreden. Met deze interactie wordt deze locatie relatie aangegeven.
Objectverlichting;Wachtruimte Bo;0;0;1;0;Zoals te vinden is in het Technisch uitgangspunten dossier, bevindt zich objectverlichting in de hele voorhaven.
Scheepsvaartvoorzieningen;Uitlooplengte Bo;0;0;1;0;De afmeervoorzieningen die onderdeel uitmaken van de Scheepvaartvoorzieningen zijn ook nog in de Uitlooplengte aanwezig.
Schip;Uitlooplengte Bo;0;0;1;0;De schepen bevinden zich in de Uitlooplengte voor en na het schutproces.
Oeverbescherming Bo;Bodembescherming voorhaven Bo;0;0;1;0;De Bodembescherming Voorhaven bestaande uit stortsteen loopt over in de uit damwanden opgetrokken Oeverbescherming.
Sluishoofd constructie Bo;Bodembescherming voorhaven Bo;0;0;0;1;De Bodembescherming voorhaven zit waterdicht vast aan de Sluishoofdconstructie.
Bewegingswerken deuren Bo;Deuren Bo;1;0;0;1;Het openen en sluiten van de Puntdeuren wordt gedaan door de Bewegingswerken deuren. De interactie tussen deze twee is essentieel voor het schutproces. Verder is er tussen deze componenten ook sprake van energie overdracht (kracht over een afstand).
Nivelleersysteem Bo;Deuren Bo;0;0;0;1;De nivelleerschuiven bevinden zich op de Puntdeuren. Zonder deze interactie, is het object niet in staat te nivelleren.
Bewegingswerken nivelleersysteem Bo;Deuren Bo;0;0;0;1;De bewegingswerken van de nivelleerschuiven bevinden zich boven de nivelleerschuiven op de Puntdeuren. Wanneer de Puntdeur faalt, functioneren de Bewegingswerken nivelleerschuiven nog.
Sluishoofd constructie Bo;Deuren Bo;0;0;0;1;De Puntdeuren worden aangedreven door de Bewegingswerken werken Puntdeuren, maar worden ook geleid door de Sluishoofd constructie.
Schip;Deuren Bo;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de deuren. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de deur kunnen bevinden.
Sluishoofd constructie Bo;Bewegingswerken deuren Bo;0;0;0;1;De Bewegingswerken van de deuren zijn bevestigd aan het de Sluishoofd constructie.
Hoogspanningsinstallatie;Bewegingswerken deuren Bo;1;0;0;0;De Bewegingswerken van de deuren worden voorzien van elektrische energie door de Hoogspanningsinstallatie.
Noodstop;Bewegingswerken deuren Bo;0;0;1;0;Alle bewegingswerken zjin lokaal voorzien van een Noodstop.
Bediensysteem noodbediening;Bewegingswerken deuren Bo;0;1;0;0;In geval van nood kunnen de Bewegingswerken lokaal (met de hand) bedient worden.
Besturingssystemen;Bewegingswerken deuren Bo;0;1;0;0;De Bewegingswerken worden normaliter aangestuurd door het Besturingssysteem.
Bewegingswerken nivelleersysteem Bo;Nivelleersysteem Bo;1;0;0;1;Het openen en sluiten van de Nivelleerschuiven door de Bewegingswerken Nivelleerschuiven is onmogelijk wanneer deze niet aan elkaar vast zitten. Tijdens deze beweging, is er ook sprake van mechanische energie overdracht zonder welke de beweging onmogelijk zou zijn.
Hoogspanningsinstallatie;Bewegingswerken nivelleersysteem Bo;1;0;0;0;De Bewegingswerken nivelleerschuiven worden voorzien van elektrische energie door de Hoogspaningsinstallatie.
Noodstop;Bewegingswerken nivelleersysteem Bo;0;0;1;0;Alle bewegingswerken zjin lokaal voorzien van een Noodstop.
Bediensysteem noodbediening;Bewegingswerken nivelleersysteem Bo;0;1;0;0;In geval van nood kunnen de Bewegingswerken lokaal (met de hand) bedient worden.
Besturingssystemen;Bewegingswerken nivelleersysteem Bo;0;1;0;0;De Bewegingswerken worden normaliter aangestuurd door het Besturingssysteem.
Onder- /achterloopheidsschermen Bo;Sluishoofd constructie Bo;0;0;0;1;Door de Onder- /achterloopheidsschermen waterdicht te verbinden met de Sluishoofd constructie, wordt het object beschermd tegen onder- en achterloopsheid.
Kolkwand;Sluishoofd constructie Bo;0;0;0;1;Een waterdichte afsluiting tussen de kolkwand en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage.
Bodembescherming kolk;Sluishoofd constructie Bo;0;0;0;1;Een waterdichte afsluiting tussen de Bodembescherming en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage.
Schip;Sluishoofd constructie Bo;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de Sluishoofd constructie. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de Sluishoofd constructie kunnen bevinden.
Laagspanningsinstallatie;Sluishoofd constructie Bo;1;0;0;0;De Laagspanningsinstallatie voorziet de Sluishoofdconstructie van energie.
Niveau meetsysteem;Sluishoofd constructie Bo;0;0;1;0;De niveaumeetinstallatie dient om de verschillende waterniveaus in het systeem te meten.
Intercominstallatie;Sluishoofd constructie Bo;0;0;1;0;Bij de Sluishoofdconstructie is een Intercominstallatie aanwezig die in verbinding staat met de Intercominstallatie in het bediengebouw.
Objectverlichting;Sluishoofd constructie Bo;0;0;1;0;De Objectverlichting moet de Sluishoofdconstructie verlichten.
Bliksem en overspanningsbeveiliging;Sluishoofd constructie Bo;0;0;1;0;De Bliksem en overspanningsbeveiliging is slechts in staat tegen blikseminslag te beschermen wanneer deze is bevestigd boven op de Sluishoofd constructie.
Scheepsvaartbeseining;Sluishoofd constructie Bo;0;0;1;0;De Scheepsvaartbeseining bevindt zich op de Sluishoofdconstructie.
Bodembescherming kolk;Kolkwand;0;0;0;1;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Scheepsvaartvoorzieningen;Kolkwand;0;0;1;0;Er bevinden zich Scheepsvaartvoorzieningen op de Kolkwand.
Schip;Kolkwand;0;0;0;1;Wanneer een schip zijn trossen bevestigdt aan de haalkommmen, onstaat hierdoor een Spatial interactie met de Kolkwand.
Niveau meetsysteem;Kolkwand;0;0;1;0;Het Niveaumeetsysteem is geinstalleerd op de Kolkwand.
Fuik Be;Scheepsvaartvoorzieningen;0;0;1;0;In de Fuik bevinden zich Scheepvaartvoorzieningen. Wanneer de Scheepvaartvoorzieningen falen, functioneert de Fuik nog.
Opstelruimte Be;Scheepsvaartvoorzieningen;0;0;1;0;In de Opstelruimte zijn de Scheepsvaartvoorzieningen nodig om af te kunnen meren.
Wachtruimte Be;Scheepsvaartvoorzieningen;0;0;1;0;In de Wachtruimte zijn de Scheepsvaartvoorzieningen nodig om af te kunnen meren.
Uitlooplengte Be;Scheepsvaartvoorzieningen;0;0;1;0;De afmeervoorzieningen die onderdeel uitmaken van de Scheepvaartvoorzieningen zijn ook nog in de Uitlooplengte aanwezig.
Schip;Scheepsvaartvoorzieningen;0;0;1;0;De Scheepvaartvoorzieningen ondersteunen de Scheepvaart.
Bewegingswerken deuren Be;Deuren Be;1;0;0;1;Het openen en sluiten van de Puntdeuren wordt gedaan door de Bewegingswerken deuren. De interactie tussen deze twee is essentieel voor het schutproces. Verder is er tussen deze componenten ook sprake van energie overdracht (kracht over een afstand).
Nivelleersysteem Be;Deuren Be;0;0;0;1;De nivelleerschuiven bevinden zich op de Puntdeuren. Zonder deze interactie, is het object niet in staat te nivelleren.
Bewegingswerken nivelleersysteem Be;Deuren Be;0;0;0;1;De bewegingswerken van de nivelleerschuiven bevinden zich boven de nivelleerschuiven op de Puntdeuren.
Sluishoofd constructie Be;Deuren Be;0;0;0;1;De Puntdeuren worden aangedreven door de Bewegingswerken werken Puntdeuren, maar worden ook geleid door de Sluishoofd constructie.
Schip;Deuren Be;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de deuren. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de deur kunnen bevinden.
Sluishoofd constructie Be;Bewegingswerken deuren Be;0;0;0;1;De Bewegingswerken van de deuren zijn bevestigd aan het de Sluishoofd constructie.
Hoogspanningsinstallatie;Bewegingswerken deuren Be;1;0;0;0;De Bewegingswerken van de deuren worden voorzien van elektrische energie door de Hoogspanningsinstallatie.
Noodstop;Bewegingswerken deuren Be;0;0;1;0;Alle bewegingswerken zjin lokaal voorzien van een Noodstop.
Bediensysteem noodbediening;Bewegingswerken deuren Be;0;1;0;0;In geval van nood kunnen de Bewegingswerken lokaal (met de hand) bedient worden.
Besturingssystemen;Bewegingswerken deuren Be;0;1;0;0;De Bewegingswerken worden normaliter aangestuurd door het Besturingssysteem.
Bewegingswerken nivelleersysteem Be;Nivelleersysteem Be;1;0;0;1;Het openen en sluiten van de Nivelleerschuiven door de Bewegingswerken Nivelleerschuiven is onmogelijk wanneer deze niet aan elkaar vast zitten. Tijdens deze beweging, is er ook sprake van mechanische energie overdracht zonder welke de beweging onmogelijk zou zijn.
Hoogspanningsinstallatie;Bewegingswerken nivelleersysteem Be;1;0;0;0;De Bewegingswerken nivelleerschuiven worden voorzien van elektrische energie door de Hoogspaningsinstallatie.
Noodstop;Bewegingswerken nivelleersysteem Be;0;0;1;0;Alle bewegingswerken zjin lokaal voorzien van een Noodstop.
Bediensysteem noodbediening;Bewegingswerken nivelleersysteem Be;0;1;0;0;In geval van nood kunnen de Bewegingswerken lokaal (met de hand) bedient worden.
Besturingssystemen;Bewegingswerken nivelleersysteem Be;0;1;0;0;De Bewegingswerken worden normaliter aangestuurd door het Besturingssysteem.
Onder- /achterloopheidsschermen Be;Sluishoofd constructie Be;0;0;0;1;Door de Onder- /achterloopheidsschermen waterdicht te verbinden met de Sluishoofd constructie, wordt het object beschermd tegen onder- en achterloopsheid.
Fuik Be;Sluishoofd constructie Be;0;0;0;1;De Fuik en de Sluishoofd constructie zijn doormiddel van hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Sluishoofd constructie Be;0;0;0;1;De Bodembescherming voorhaven zit waterdicht vast aan de Sluishoofdconstructie.
Bodembescherming kolk;Sluishoofd constructie Be;0;0;0;1;Een waterdichte afsluiting tussen de Bodembescherming en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage.
Schip;Sluishoofd constructie Be;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de Sluishoofd constructie. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de Sluishoofd constructie kunnen bevinden.
Laagspanningsinstallatie;Sluishoofd constructie Be;1;0;0;0;De Laagspanningsinstallatie voorziet de Sluishoofdconstructie van energie.
Niveau meetsysteem;Sluishoofd constructie Be;0;0;1;0;De niveaumeetinstallatie dient om de verschillende waterniveaus in het systeem te meten.
Intercominstallatie;Sluishoofd constructie Be;0;0;1;0;Bij de Sluishoofdconstructie is een Intercominstallatie aanwezig die in verbinding staat met de Intercominstallatie in het bediengebouw.
Objectverlichting;Sluishoofd constructie Be;0;0;1;0;De Objectverlichting moet de Sluishoofdconstructie verlichten.
Bliksem en overspanningsbeveiliging;Sluishoofd constructie Be;0;0;1;0;De Bliksem en overspanningsbeveiliging is slechts in staat tegen blikseminslag te beschermen wanneer deze is bevestigd boven op de Sluishoofd constructie.
Scheepsvaartbeseining;Sluishoofd constructie Be;0;0;1;0;De Scheepsvaartbeseining is aan beide zijden op de sluishoofdconstructie bevestigdt.
Opstelruimte Be;Fuik Be;0;0;0;1;De Fuik en de Opstelruimte zijn via hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Fuik Be;0;0;1;0;Met deze interactie wordt aangegeven dat de Fuik van bodembescherming dient te worden voorzien. De Bodembescherming is niet noodzakelijk voor het functioneren van de Fuik, maar is wel voordelig.
Oeverbescherming Be;Fuik Be;0;0;1;0;De Fuik is voorzien van Oeverbescherming.
Schip;Fuik Be;0;0;1;0;De orientatie tussen de Fuik en het Schip is van belang. Met deze interactie wordt dus aangegeven dat het Schip zich in de Fuik kan bevinden.
Objectverlichting;Fuik Be;0;0;1;0;De Fuik is voorzien van Objectverlichting om de passeerfunctie in de nacht gemakkelijker te kunnen vervullen.
Wachtruimte Be;Opstelruimte Be;0;0;0;1;De Opstelruimte en Wachtruimte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Opstelruimte Be;0;0;1;0;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Oeverbescherming Be;Opstelruimte Be;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Schip;Opstelruimte Be;0;0;1;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces.
Uitlooplengte Be;Wachtruimte Be;0;0;0;1;De Wachtruimte en Uitlooplengte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Wachtruimte Be;0;0;1;0;De Bodembescherming bevind zich ook in de Wachtruimte.
Oeverbescherming Be;Wachtruimte Be;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Schip;Wachtruimte Be;0;0;1;0;De schepen bevinden zich in de Wachtruimte voordat ze de Opstelruimte mogen betreden. Met deze interactie wordt deze locatie relatie aangegeven.
Objectverlichting;Wachtruimte Be;0;0;1;0;De gehele voorhaven is voorzien van Objectverlichting.
Schip;Uitlooplengte Be;0;0;1;0;De schepen bevinden zich in de Uitlooplengte voor en na het schutproces.
Radarinstallatie;Schip;0;1;0;0;De radarsinstallatie verzamelt positie informormatie over schepen en presenteerd deze op een monitor.
IVS systeem;Schip;0;1;1;0;Het IVS systeem houd Scheepvaartgegevens bij.
Scheepsvaart tekens;Schip;0;1;1;0;De Scheepvaarttekens voorzien de Schipper van informatie die benodigd is voor het passeren van de Sluis.
Omroepinstallatie;Schip;0;1;1;0;De Omroepinstallatie wordt niet alleen door de Schipper gebruikt. Hij heeft hierdoor ook nog functie wanneer deze interactie 'faalt'.
Marifooninstallatie;Schip;0;1;1;0;De Marifooninstallatie bevindt zich op het schip en voorziet als eerste in de communicatie behoefte van het Schip.
Telefoon;Schip;0;1;1;0;De Telefoon dient als communicatiemiddel voor de Bedienaar en secondair (als de Marifooninstallatie faalt) als communicatiemiddel voor de Schipper.
Objectverlichting;Schip;0;0;1;0;Het is voor de Bedienaar prettig wanneer het Schip goed te zien is.
Scheepsvaartbeseining;Schip;0;1;1;0;Het Schip ontvangt informatie van de Scheepsvaartbeseining.
Aansluiting nutsvoorzieningen;Bediengebouw constructie;0;0;1;0;Het is handig als de Aansluiting nutsvoorzieningen zich in de Bediengebouw constructie bevindt, aangezien een groot deel van de systemen die hierop aangesloten dienen te worden zich ook hier bevinden.
Laagspanningsinstallatie;Bediengebouw constructie;0;0;1;0;De Laagspanningsinstallatie bevindt zich in de Bediengebouw constructie en voorziet de Bediengebouwconstructie van energie (voor de binnenverlichting).
Hoogspanningsinstallatie;Bediengebouw constructie;0;0;1;0;De Hoogspanningsinstallatie bevindt zich voornamelijk in de Bediengebouwconstructie.
Noodstroomvoorziening;Bediengebouw constructie;0;0;1;0;De Noodstroomvoorziening bevindt zich in de Bediengebouwconstructie.
CCTV installatie;Bediengebouw constructie;0;0;1;0;De CCTV installatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Radarinstallatie;Bediengebouw constructie;0;0;1;0;De Radarinstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
IVS systeem;Bediengebouw constructie;0;0;1;0;Het IVS systeem bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Meteo installatie;Bediengebouw constructie;0;0;1;0;De Interface van de meteo-installatie bevindt zich in de Bediengebouwconstructie.
Niveau meetsysteem;Bediengebouw constructie;0;0;1;0;De Interface van de Niveaumeet-installatie bevindt zich in de Bediengebouwconstructie.
Logging;Bediengebouw constructie;0;0;1;0;De logging bevindt zich in het Bediengebouw.
Omroepinstallatie;Bediengebouw constructie;0;0;1;0;De Omroepinstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Praatpaalinstallatie;Bediengebouw constructie;0;0;1;0;De Praatpaalinstallatie bevindt zich volgens het Technisch uitgangspunten dossier ook op het terrein, ik kan echter niet vinden waar die dan precies staat. Hierdoor moet er ook een interface in het bediengebouw aanwezig zijn.
Intercominstallatie;Bediengebouw constructie;0;0;1;0;De Intercominstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Marifooninstallatie;Bediengebouw constructie;0;0;1;0;De Marifooninstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Telefoon;Bediengebouw constructie;0;0;1;0;De Telefoon bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Objectverlichting;Bediengebouw constructie;0;0;1;0;De Objectverlichting verlicht tevens de Bediengebouwconstructie.
Bliksem en overspanningsbeveiliging;Bediengebouw constructie;0;0;1;0;De Bliksem- en overspanningsbeveiliging dient om de elektrische installaties in de Bediengebouwconstructie te beschermen.
Brandmeld installatie;Bediengebouw constructie;0;0;1;0;De Brandmeldinstallatie bevindt zich tevens in de Bediengebouwconstructie.
Bediensysteem regulier proces;Bediengebouw constructie;0;0;1;0;Het Bediensysteem regulier proces bevindt zich in de Bediengebouwconstructie.
Bediensysteem onderhoud;Bediengebouw constructie;0;0;1;0;Het Bediensysteem onderhoud bevindt zich tevens in de Bediengebouwconstructie.
Noodstop;Bediengebouw constructie;0;0;1;0;De Noodstop moet de Bedienaar in staat stellen installaties op het complex te stoppen.
Bediensysteem noodbediening;Bediengebouw constructie;0;0;1;0;De Bedienaar bedient alle systemen van het complex vanuit de bediengebouwconstructie.
Bedienaar/onderhoudsman;Bediengebouw constructie;0;0;1;0;De Bedienaar bedient alle systemen van het complex vanuit de bediengebouwconstructie.
Besturingssystemen;Bediengebouw constructie;0;0;1;0;De Besturingssystemen staan buiten de lokale PLC's in de Bediengebouwconstructie.
Laagspanningsinstallatie;Aansluiting nutsvoorzieningen;1;0;0;0;De Laagspanningsinstallatie is via de Aansluiting nutsvoorzieningen aangesloten op het net.
Hoogspanningsinstallatie;Aansluiting nutsvoorzieningen;1;0;0;0;De Hoogspanningsinstallatie is via de Aansluiting nutsvoorzieningen aangesloten op het net.
Noodstroomvoorziening;Laagspanningsinstallatie;1;0;0;0;De Noodstroomvoorziening voorziet de Laag- en Hoogspanningsinstallaties van energie wanneer de Aansluiting nutsvoorzieningen faalt. Er is bij Complex Hansweert geen UPS systeem aanwezig, hierdoor vallen ALLE systemen kortstondig uit wanneer de Aansluiting nutsvoorzieningen faalt.
CCTV installatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de CCTV installatie van energie.
Radarinstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Radarinstallatie van energie.
IVS systeem;Laagspanningsinstallatie;1;0;0;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces.
Meteo installatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Meteo installatie van energie.
Niveau meetsysteem;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet het Niveau meetsysteem van energie.
Logging;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Logging van energie.
Omroepinstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Omroepinstallatie van energie.
Praatpaalinstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Praatpaalinstallatie van energie.
Intercominstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Intercominstallatie van energie.
Marifooninstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Marifooninstallatie van energie.
Telefoon;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Telefoon van energie.
Objectverlichting;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Objectverlichting van energie.
Brandmeld installatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Scheepsvaartbeseining van energie.
Scheepsvaartbeseining;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Bediensysteem regulier proces;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Bediensysteem onderhoud;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Bediensysteem noodbediening;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Besturingssystemen;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Besturingsystemen van energie.
Noodstroomvoorziening;Hoogspanningsinstallatie;1;0;0;0;De Noodstroomvoorziening voorziet de Laag- en Hoogspanningsinstallaties van energie wanneer de Aansluiting nutsvoorzieningen faalt. Er is bij Complex Hansweert geen UPS systeem aanwezig, hierdoor vallen ALLE systemen kortstondig uit wanneer de Aansluiting
Objectverlichting;CCTV installatie;0;0;1;0;De Objectverlichting moet zo worden aangebracht dat deze de CCTV installatie effectief kan ondersteunen in het bieden van zicht-informatie over het object.
Bedienaar/onderhoudsman;CCTV installatie;0;1;1;0;De Bedienaar ontvangt zicht-informatie van de CCTV installatie. Om dit goed te kunnen doen, moeten deze zich ook in de buurt van elkaar bevinden.
Besturingssystemen;CCTV installatie;0;1;0;0;De CCTV installatie wordt aangsestuurd via het Besturingssysteem.
Bedienaar/onderhoudsman;Radarinstallatie;0;1;1;0;De Bedienaar ontvangt radar informatie van de Radarinstallatie. Om dit goed te kunnen doen, moeten deze zich ook in de buurt van elkaar bevinden.
Besturingssystemen;Radarinstallatie;0;1;0;0;De Radarnstallatie wordt aangsestuurd via het Besturingssysteem.
Bedienaar/onderhoudsman;IVS systeem;0;1;1;0;De Bedienaar werkt informatie van het IVS systeem bij.
Bedienaar/onderhoudsman;Meteo installatie;0;1;1;0;De Meteo installatie wordt aangsestuurd via het Besturingssysteem.
Besturingssystemen;Niveau meetsysteem;0;1;0;0;Het niveaumeetsysteem houdt de waterstanden van Kanaal Zuid-Beveland en de Westerschelde bij en geeft deze door aan de Besturingssystemen.
Bedienaar/onderhoudsman;Logging;0;1;1;0;De Logging houdt ook bij wat het Besturingssysteem allemaal doet.
Besturingssystemen;Logging;0;1;0;0;De acties van de Besturingssystemen worden bijgehouden door de logging.
Bedienaar/onderhoudsman;Omroepinstallatie;0;1;1;0;De Omroepinstallatie stelt de Bedienaar in staat de omgeving toe te spreken.
Bedienaar/onderhoudsman;Praatpaalinstallatie;0;1;1;0;De Praatpaalinstallatie stelt de Bedienaar en andere personen in staat de hulpdiensten te contacteren.
Bedienaar/onderhoudsman;Intercominstallatie;0;1;1;0;De Intercominstallatie stelt de Bedienaar in staat met andere personen op het terrein te communiceren.
Bedienaar/onderhoudsman;Marifooninstallatie;0;1;1;0;De Marifooninstallatie stelt de Bedienaar in staat met het Schip te communiceren.
Bedienaar/onderhoudsman;Telefoon;0;1;1;0;De Telefoon stelt de Bedienaar in staat met de buitenwereld te communiceren.
Bedienaar/onderhoudsman;Brandmeld installatie;0;0;1;0;De Scheepsvaartbeseining is slechts te bedienen met het Besturingssysteem.
Besturingssystemen;Brandmeld installatie;0;1;0;0;De brandmeldinstallatie communiceert een melding door naar het besturingssysteem.
Besturingssystemen;Scheepsvaartbeseining;0;1;0;0;De Scheepsvaartbeseining wordt aangestuurd vanuit de Besturingssystemen.
Bedienaar/onderhoudsman;Bediensysteem regulier proces;0;1;1;0;Het Bediensysteem onderhoud heeft meer bedienmogelijkheden dan het Bediensysteem regulier proces, maar heeft nog steeds het besturingssysteem nodig om iets te kunnen bedienen. De locatie interactie is slechts voordelig.
Besturingssystemen;Bediensysteem regulier proces;0;1;1;0;Het Bediensysteem regulier proces regelt via de Besturingssystemen de bediening van de sluis.
Bedienaar/onderhoudsman;Bediensysteem onderhoud;0;1;1;0;De Onderhoudsman gebruikt de onderhoudsbedienmodus van het bedieningssysteem om onderhoud te plegen aan het object.
Besturingssystemen;Bediensysteem onderhoud;0;1;1;0;Het bediensysteem onderhoud geeft signalen door aan de Besturingssystemen.
Bedienaar/onderhoudsman;Noodstop;0;1;1;0;Omdat onder Bediensysteem noodbediening ook handmatige bediening valt, verliest dit bediensysteem niet al zijn functionaliteit wanneer de interactie met het Besturingssysteem faalt.
Besturingssystemen;Noodstop;0;1;0;0;De Noodstop geeft ingeval van indrukken signalen door aan de Besturingssystemen.
Bedienaar/onderhoudsman;Bediensysteem noodbediening;0;1;1;0;Wanneer het Bediensysteem noodbediening niet bedient kan worden, verliest deze zijn functie. Het bediensysteem kan verder niet bedient worden zonder dat er een locatie interactie is met de Bedienaar.
Besturingssystemen;Bediensysteem noodbediening;0;1;1;0;Omdat onder Bediensysteem noodbediening ook handmatige bediening valt, verliest dit bediensysteem niet al zijn functionaliteit wanneer de interactie met het Besturingssysteem faalt.
