source;target;energy;information;location;spatial;reason
Objectverlichting;Fuik Bo;0;0;1;0;De Objectverlichting zorgt dat de Fuik goed te zien is s'nachts waardoor het schutproces niet gehinderd wordt.
Wachtruimte Bo;Opstelruimte Bo;0;0;0;1;De Opstelruimte en Wachtruimte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Bo;Opstelruimte Bo;0;0;1;0;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Oeverbescherming Bo;Opstelruimte Bo;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Scheepsvaartvoorzieningen;Opstelruimte Bo;0;0;1;0;In de Opstelruimte zijn ook Scheepsvaartvoorzieningen aanwezig.
Schip;Opstelruimte Bo;0;0;1;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces.
Scheepsvaart tekens;Opstelruimte Bo;0;0;1;0;In de Opstelruimte zijn Scheepsvaarttekens aanwezig om het vaarwegverkeer te informeren.
Objectverlichting;Opstelruimte Bo;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces.
Uitlooplengte Bo;Wachtruimte Bo;0;0;0;1;De Wachtruimte en Uitlooplengte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Bo;Wachtruimte Bo;0;0;1;0;De Bodembescherming bevind zich ook in de Wachtruimte.
Oeverbescherming Bo;Wachtruimte Bo;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Scheepsvaartvoorzieningen;Wachtruimte Bo;0;0;1;0;In de Wachtruimte bevinden zich ook Scheepsvaartvoorzieningen, deze zijn echter niet strikt noodzakelijk voor het schutproces.
Schip;Wachtruimte Bo;0;0;1;0;De schepen bevinden zich in de Wachtruimte voordat ze de Opstelruimte mogen betreden. Met deze interactie wordt deze locatie relatie aangegeven.
Scheepsvaart tekens;Wachtruimte Bo;0;0;1;0;In de Wachtruimte bevinden zich ook Scheepsvaart tekens.
Objectverlichting;Wachtruimte Bo;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces.
Schip;Uitlooplengte Bo;0;0;1;0;De schepen bevinden zich in de Uitlooplengte voor en na het schutproces.
Scheepsvaart tekens;Uitlooplengte Bo;0;0;1;0;In de Uitlooplengte bevinden zich soms Scheepsvaart tekens die de schippers van informatie voorzien. De aanname is dat deze informatie niet essentieel is voor het schutproces.
Oeverbescherming Bo;Bodembescherming voorhaven Bo;0;0;1;0;De Bodembescherming Voorhaven bestaande uit stortsteen loopt over in de uit damwanden opgetrokken Oeverbescherming.
Sluishoofd constructie Bo;Bodembescherming voorhaven Bo;0;0;0;1;De Bodembescherming voorhaven zit waterdicht vast aan de Sluishoofdconstructie.
Sluishoofd constructie Bo;Oeverbescherming Bo;0;0;0;1;De Oeverbescherming ter hoogte van de Fuik zit vast aan de Sluishoofd constructie.
Bewegingswerken deuren Bo;Deuren Bo;1;0;0;1;Het openen en sluiten van de Puntdeuren wordt gedaan door de Bewegingswerken deuren. De interactie tussen deze twee is essentieel voor het schutproces. Verder is er tussen deze componenten ook sprake van energie overdracht (kracht over een afstand).
Nivelleersysteem Bo;Deuren Bo;0;0;0;1;De nivelleerschuiven bevinden zich op de Puntdeuren. Zonder deze interactie, is het object niet in staat te nivelleren.
Bewegingswerken nivelleersysteem Bo;Deuren Bo;0;0;0;1;De bewegingswerken van de nivelleerschuiven bevinden zich boven de nivelleerschuiven op de Puntdeuren. Wanneer de Puntdeur faalt, functioneren de Bewegingswerken nivelleerschuiven nog.
Sluishoofd constructie Bo;Deuren Bo;0;0;0;1;De Puntdeuren worden aangedreven door de Bewegingswerken werken Puntdeuren, maar worden ook geleid door de Sluishoofd constructie.
Schip;Deuren Bo;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de deuren. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de deur kunnen bevinden.
Sluishoofd constructie Bo;Bewegingswerken deuren Bo;0;0;0;1;De Bewegingswerken van de deuren zijn bevestigd aan het de Sluishoofd constructie.
Hoogspanningsinstallatie;Bewegingswerken deuren Bo;1;0;0;0;De Bewegingswerken van de deuren worden voorzien van elektrische energie door de Hoogspanningsinstallatie.
Noodstop;Bewegingswerken deuren Bo;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand.
Besturingssystemen;Bewegingswerken deuren Bo;0;1;0;0;Het Besturingssysteem bestuurd de Bewegingswerken. Wanneer de Bewegingswerken falen, functioneen de Besturingssystemen nog.
Bewegingswerken nivelleersysteem Bo;Nivelleersysteem Bo;1;0;0;1;Het openen en sluiten van de Nivelleerschuiven door de Bewegingswerken Nivelleerschuiven is onmogelijk wanneer deze niet aan elkaar vast zitten. Tijdens deze beweging, is er ook sprake van mechanische energie overdracht zonder welke de beweging onmogelijk zou zijn.
Hoogspanningsinstallatie;Bewegingswerken nivelleersysteem Bo;1;0;0;0;De Bewegingswerken nivelleerschuiven worden voorzien van elektrische energie door de Hoogspaningsinstallatie.
Noodstop;Bewegingswerken nivelleersysteem Bo;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand.
Besturingssystemen;Bewegingswerken nivelleersysteem Bo;0;1;0;0;Het Besturingssysteem bestuurd de Bewegingswerken. Wanneer de Bewegingswerken falen, functioneen de Besturingssystemen nog.
Onder- /achterloopheidsschermen Bo;Sluishoofd constructie Bo;0;0;0;1;Door de Onder- /achterloopheidsschermen waterdicht te verbinden met de Sluishoofd constructie, wordt het object beschermd tegen onder- en achterloopsheid.
Kolkwand;Sluishoofd constructie Bo;0;0;0;1;Een nagenoeg waterdichte afsluiting tussen de kolkwand en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage.
Bodembescherming kolk;Sluishoofd constructie Bo;0;0;0;1;Een nagenoeg waterdichte afsluiting tussen de Bodembescherming en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage.
Schip;Sluishoofd constructie Bo;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de Sluishoofd constructie. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de Sluishoofd constructie kunnen bevinden.
Laagspanningsinstallatie;Sluishoofd constructie Bo;1;0;0;0;De Laagspanningsinstallatie voorziet de Sluishoofdconstructie van energie.
Scheepsvaart tekens;Sluishoofd constructie Bo;0;0;1;0;De Scheepsvaart tekens bevinden zich bij de Sluishoofdconstructie omde Schepen van informatie te voorzien.
Niveau meetsysteem;Sluishoofd constructie Bo;0;0;1;0;De niveaumeetinstallatie dient om de verschillende waterniveaus in het systeem te meten.
Bodembescherming kolk;Kolkwand;0;0;0;1;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Scheepsvaartvoorzieningen;Kolkwand;0;0;1;0;Er bevinden zich Scheepsvaartvoorzieningen op de Kolkwand.
Sluishoofd constructie Be;Kolkwand;0;0;0;1;Een nagenoeg waterdichte afsluiting tussen de kolkwand en het Sluishoofd is nodig om het object te beschermen tegen excessieve slijtage.
Schip;Kolkwand;0;0;0;1;Het Schip maakt fysiek contact met de Kolkwand wanneer tijdens het schutproces wordt aangemeerd. Veel (kleinere) schepen hebben deze interactie nodig om gebruik te kunnen maken van de Schutfunctie.
Scheepsvaart tekens;Kolkwand;0;0;1;0;De Scheepsvaarttekens verliezen hun functie wanneer ze niet bij de Kolkwand staan.
Sluishoofd constructie Be;Bodembescherming kolk;0;0;0;1;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Fuik Be;Scheepsvaartvoorzieningen;0;0;1;0;In de Fuik bevinden zich Scheepvaartvoorzieningen. Wanneer de Scheepvaartvoorzieningen falen, functioneert de Fuik nog.
Opstelruimte Be;Scheepsvaartvoorzieningen;0;0;1;0;In de Opstelruimte zijn de Scheepsvaartvoorzieningen nodig om af te kunnen meren.
Wachtruimte Be;Scheepsvaartvoorzieningen;0;0;1;0;In de Wachtruimte zijn de Scheepsvaartvoorzieningen nodig om af te kunnen meren.
Schip;Scheepsvaartvoorzieningen;0;0;1;0;De Scheepvaartvoorzieningen ondersteunen de Scheepvaart.
Bewegingswerken deuren Be;Deuren Be;1;0;0;1;Het openen en sluiten van de Puntdeuren wordt gedaan door de Bewegingswerken deuren. De interactie tussen deze twee is essentieel voor het schutproces. Verder is er tussen deze componenten ook sprake van energie overdracht (kracht over een afstand).
Nivelleersysteem Be;Deuren Be;0;0;0;1;De nivelleerschuiven bevinden zich op de Puntdeuren. Zonder deze interactie, is het object niet in staat te nivelleren.
Bewegingswerken nivelleersysteem Be;Deuren Be;0;0;0;1;De bewegingswerken van de nivelleerschuiven bevinden zich boven de nivelleerschuiven op de Puntdeuren.
Sluishoofd constructie Be;Deuren Be;0;0;0;1;De Puntdeuren worden aangedreven door de Bewegingswerken werken Puntdeuren, maar worden ook geleid door de Sluishoofd constructie.
Schip;Deuren Be;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de deuren. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de deur kunnen bevinden.
Sluishoofd constructie Be;Bewegingswerken deuren Be;0;0;0;1;De Bewegingswerken van de deuren zijn bevestigd aan het de Sluishoofd constructie.
Hoogspanningsinstallatie;Bewegingswerken deuren Be;1;0;0;0;De Bewegingswerken van de deuren worden voorzien van elektrische energie door de Hoogspanningsinstallatie.
Noodstop;Bewegingswerken deuren Be;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand.
Besturingssystemen;Bewegingswerken deuren Be;0;1;0;0;Het Besturingssysteem bestuurd de Bewegingswerken.
Bewegingswerken nivelleersysteem Be;Nivelleersysteem Be;1;0;0;1;Het openen en sluiten van de Nivelleerschuiven door de Bewegingswerken Nivelleerschuiven is onmogelijk wanneer deze niet aan elkaar vast zitten. Tijdens deze beweging, is er ook sprake van mechanische energie overdracht zonder welke de beweging onmogelijk zou zijn.
Hoogspanningsinstallatie;Bewegingswerken nivelleersysteem Be;1;0;0;0;De Bewegingswerken nivelleerschuiven worden voorzien van elektrische energie door de Hoogspaningsinstallatie.
Noodstop;Bewegingswerken nivelleersysteem Be;0;0;1;0;Bij elk bewegingswerk van het systeem moet een lokale noodstop beschikbaar zijn die de installatie lokaal kan dwingen terug te keren naar een veilige toestand.
Besturingssystemen;Bewegingswerken nivelleersysteem Be;0;1;0;0;Het Besturingssysteem bestuurd de Bewegingswerken. Wanneer de Bewegingswerken falen, functioneen de Besturingssystemen nog.
Onder- /achterloopheidsschermen Be;Sluishoofd constructie Be;0;0;0;1;Door de Onder- /achterloopheidsschermen waterdicht te verbinden met de Sluishoofd constructie, wordt het object beschermd tegen onder- en achterloopsheid.
Fuik Be;Sluishoofd constructie Be;0;0;0;1;De Fuik en de Sluishoofd constructie zijn doormiddel van hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Sluishoofd constructie Be;0;0;0;1;De Bodembescherming voorhaven zit waterdicht vast aan de Sluishoofdconstructie.
Schip;Sluishoofd constructie Be;0;0;1;0;De schepen moeten qua locatie en orentatie rekening houden met de Sluishoofd constructie. Verder geeft deze interactie aan dat schepen zich ook op de locatie van de Sluishoofd constructie kunnen bevinden.
Laagspanningsinstallatie;Sluishoofd constructie Be;1;0;0;0;De Laagspanningsinstallatie voorziet de Sluishoofdconstructie van energie.
Scheepsvaart tekens;Sluishoofd constructie Be;0;0;1;0;De Scheepsvaart tekens bevinden zich bij de Sluishoofdconstructie omde Schepen van informatie te voorzien.
Niveau meetsysteem;Sluishoofd constructie Be;0;0;1;0;De niveaumeetinstallatie dient om de verschillende waterniveaus in het systeem te meten.
Opstelruimte Be;Fuik Be;0;0;0;1;De Fuik en de Opstelruimte zijn via hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Fuik Be;0;0;1;0;Met deze interactie wordt aangegeven dat de Fuik van bodembescherming dient te worden voorzien. De Bodembescherming is niet noodzakelijk voor het functioneren van de Fuik, maar is wel voordelig.
Oeverbescherming Be;Fuik Be;0;0;1;0;De Fuik is voorzien van Oeverbescherming.
Schip;Fuik Be;0;0;1;0;De orientatie tussen de Fuik en het Schip is van belang. Met deze interactie wordt dus aangegeven dat het Schip zich in de Fuik kan bevinden.
Scheepsvaart tekens;Fuik Be;0;0;1;0;De Scheepsvaarttekens bevinden zich in de Fuik om de Schippers van informatie te voorzien.
Objectverlichting;Fuik Be;0;0;1;0;De Objectverlichting zorgt dat de Fuik goed te zien is s'nachts waardoor het schutproces niet gehinderd wordt.
Wachtruimte Be;Opstelruimte Be;0;0;0;1;De Opstelruimte en Wachtruimte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Opstelruimte Be;0;0;1;0;De Bodembescherming van zowel de Voorhaven als de van de Kolk moeten goed aansluiten op de onder- /achterloopheidsschermen om verzakking van het object te voorkomen.
Oeverbescherming Be;Opstelruimte Be;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Schip;Opstelruimte Be;0;0;1;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces.
Scheepsvaart tekens;Opstelruimte Be;0;0;1;0;In de Opstelruimte zijn Scheepsvaarttekens aanwezig om het vaarwegverkeer te informeren.
Objectverlichting;Opstelruimte Be;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces.
Uitlooplengte Be;Wachtruimte Be;0;0;0;1;De Wachtruimte en Uitlooplengte zijn vanwege hun definitie met elkaar verbonden.
Bodembescherming voorhaven Be;Wachtruimte Be;0;0;1;0;De Bodembescherming bevind zich ook in de Wachtruimte.
Oeverbescherming Be;Wachtruimte Be;0;0;1;0;De Damwanden zijn doorgetrokken tot de Wachtruimte.
Schip;Wachtruimte Be;0;0;1;0;De schepen bevinden zich in de Wachtruimte voordat ze de Opstelruimte mogen betreden. Met deze interactie wordt deze locatie relatie aangegeven.
Scheepsvaart tekens;Wachtruimte Be;0;0;1;0;In de Wachtruimte bevinden zich ook Scheepsvaart tekens.
Objectverlichting;Wachtruimte Be;0;0;1;0;De verlichting van de Wachtruimte zal door de schippers als prettig worden ervaren, echter is deze interactie niet essentieel voor het schutproces.
Schip;Uitlooplengte Be;0;0;1;0;De schepen bevinden zich in de Uitlooplengte voor en na het schutproces.
Scheepsvaart tekens;Uitlooplengte Be;0;0;1;0;In de Uitlooplengte bevinden zich soms Scheepsvaart tekens die de schippers van informatie voorzien. De aanname is dat deze informatie niet essentieel is voor het schutproces.
Oeverbescherming Be;Bodembescherming voorhaven Be;0;0;1;0;De Bodembescherming Voorhaven bestaande uit stortsteen loopt over in de uit damwanden opgetrokken Oeverbescherming.
Radarinstallatie;Schip;0;1;0;0;De radarsinstallatie verzamelt positie informormatie over schepen en presenteerd deze op een monitor.
IVS systeem;Schip;0;1;1;0;Het IVS systeem houd Scheepvaartgegevens bij.
Scheepsvaart tekens;Schip;0;1;1;0;De Scheepvaarttekens voorzien de Schipper van informatie die benodigd is voor het passeren van de Sluis.
Omroepinstallatie;Schip;0;1;1;0;De Omroepinstallatie wordt niet alleen door de Schipper gebruikt. Hij heeft hierdoor ook nog functie wanneer deze interactie 'faalt'.
Marifooninstallatie;Schip;0;1;1;0;Met de Marifooninstallatie kan de schipper contact leggen met de Bedienaar. Wanneer het Schip faalt, zorgt dit via de Information interactie niet voor het disfunctioneren van de Marifooninstallatie.
Telefoon;Schip;0;1;1;0;De Telefoon dient als communicatiemiddel voor de Bedienaar en secondair (als de Marifooninstallatie faalt) als communicatiemiddel voor de Schipper.
Objectverlichting;Schip;0;0;1;0;Het is voor de Bedienaar prettig wanneer het Schip goed te zien is.
Scheepsvaartbeseining;Schip;0;1;1;0;De Scheepsvaartbeseining voorziet de Schepen van informatie benodigd om te schutten
Aansluiting nutsvoorzieningen;Bediengebouw constructie;0;0;1;0;Het is handig als de Aansluiting nutsvoorzieningen zich in de Bediengebouw constructie bevindt, aangezien een groot deel van de systemen die hierop aangesloten dienen te worden zich ook hier bevinden.
Laagspanningsinstallatie;Bediengebouw constructie;1;0;1;0;De Laagspanningsinstallatie bevindt zich in de Bediengebouw constructie en voorziet de Bediengebouwconstructie van energie (voor de binnenverlichting).
Hoogspanningsinstallatie;Bediengebouw constructie;0;0;1;0;De Hoogspanningsinstallatie bevindt zich voornamelijk in de Bediengebouwconstructie.
Noodstroomvoorziening;Bediengebouw constructie;0;0;1;0;De Noodstroomvoorziening bevindt zich in de Bediengebouwconstructie.
CCTV installatie;Bediengebouw constructie;0;0;1;0;De CCTV installatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Radarinstallatie;Bediengebouw constructie;0;0;1;0;De Radarinstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
IVS systeem;Bediengebouw constructie;0;0;1;0;Het IVS systeem bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Logging;Bediengebouw constructie;0;0;1;0;De logging bevindt zich in het Bediengebouw.
Omroepinstallatie;Bediengebouw constructie;0;0;1;0;De Omroepinstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Intercominstallatie;Bediengebouw constructie;0;0;1;0;De Intercominstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Marifooninstallatie;Bediengebouw constructie;0;0;1;0;De Marifooninstallatie bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Telefoon;Bediengebouw constructie;0;0;1;0;De Telefoon bevindt zich samen met de Bedienaar in de Bediengebouwconstructie.
Objectverlichting;Bediengebouw constructie;0;0;1;0;De Objectverlichting verlicht tevens de Bediengebouwconstructie.
Bliksem en overspanningsbeveiliging;Bediengebouw constructie;0;0;1;0;De Bliksem- en overspanningsbeveiliging dient om de elektrische installaties in de Bediengebouwconstructie te beschermen.
Brandmeld installatie;Bediengebouw constructie;0;0;1;0;De Brandmeldinstallatie bevindt zich tevens in de Bediengebouwconstructie.
Noodstop;Bediengebouw constructie;0;0;1;0;De Noodstop moet de Bedienaar in staat stellen installaties op het complex te stoppen.
Bedienaar/onderhoudsman;Bediengebouw constructie;0;0;1;0;De Bedienaar bedient alle systemen van het complex vanuit de bediengebouwconstructie.
Laagspanningsinstallatie;Aansluiting nutsvoorzieningen;1;0;0;0;De Laagspanningsinstallatie is via de Aansluiting nutsvoorzieningen aangesloten op het net.
Hoogspanningsinstallatie;Aansluiting nutsvoorzieningen;1;0;0;0;De Hoogspanningsinstallatie is via de Aansluiting nutsvoorzieningen aangesloten op het net.
Noodstroomvoorziening;Aansluiting nutsvoorzieningen;1;0;0;0;De Noodstroomvoorziening voorziet de Hoog- en Laagspanningsinstallaties van energie wanneer de Aansluiting nutsvoorzieningen falen.
CCTV installatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de CCTV installatie van energie.
Radarinstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Radarinstallatie van energie.
IVS systeem;Laagspanningsinstallatie;1;0;0;0;De schepen dienen zich in de Opstelruimte te positioneren als voorbereiding op het schutproces.
Meteo installatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Meteo installatie van energie.
Niveau meetsysteem;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet het Niveau meetsysteem van energie.
Logging;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Logging van energie.
Omroepinstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Meteo installatie van energie.
Intercominstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Intercominstallatie van energie.
Marifooninstallatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet Marifooninstallatie van energie.
Telefoon;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Telefoon van energie.
Objectverlichting;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Objectverlichting van energie.
Brandmeld installatie;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de brandmeldinstallatie van energie.
Scheepsvaartbeseining;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Scheepsvaartbeseining van energie.
Bediensysteem regulier proces;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Bediensysteem onderhoud;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Bediensysteem noodbediening;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Bediensystemen van energie.
Besturingssystemen;Laagspanningsinstallatie;1;0;0;0;De Laagspanningsinstallatie voorziet de Besturingsystemen van energie.
Noodstroomvoorziening;Hoogspanningsinstallatie;1;0;0;0;Ingeval dat de Aansluiting nutsvoorzieningen uitvalt, wordt de Hoogspanningsinstallatie voorzien van energie door de Noodstroomvoorziening.
Objectverlichting;CCTV installatie;0;0;1;0;De CCTV installatie heeft de Objectverlichting nodig om s'nachts te kunnen functioneren.
Bedienaar/onderhoudsman;CCTV installatie;0;1;1;0;De CCTV installatie voorziet de Bedienaar van informatie.
Besturingssystemen;CCTV installatie;0;1;0;0;De CCTV installatie wordt aangsestuurd via het Besturingssysteem.
Bedienaar/onderhoudsman;Radarinstallatie;0;1;1;0;De Radarinstallatie voorziet de Bedienaar van informatie.
Besturingssystemen;Radarinstallatie;0;1;0;0;De Radarnstallatie wordt aangsestuurd via het Besturingssysteem.
Bedienaar/onderhoudsman;IVS systeem;0;1;1;0;Het IVS systeem voorziet de Bedienaar van informatie.
Bedienaar/onderhoudsman;Meteo installatie;0;1;1;0;De Meteo installatie voorziet de Bedienaar van informatie.
Besturingssystemen;Meteo installatie;0;1;0;0;De Meteo installatie wordt aangsestuurd via het Besturingssysteem.
Besturingssystemen;Niveau meetsysteem;0;1;0;0;Het Niveaumeetsysteem geeft de Waterstanden aan het Besturingsysteem door.
Bedienaar/onderhoudsman;Logging;0;1;1;0;De logging functioneerd nog gedeeltelijk (de gegevens van het Besturingssysteem worden nog volledig bijgehouden) wanneer deze interactie faalt, en de Bedienaar functioneerd volledig.
Besturingssystemen;Logging;0;1;0;0;De Logging houdt ook bij wat het Besturingssysteem allemaal doet.
Bedienaar/onderhoudsman;Omroepinstallatie;0;1;1;0;De Omroepinstallatie stelt de Bedienaar in staat de omgeving toe te spreken.
Bedienaar/onderhoudsman;Intercominstallatie;0;1;1;0;De Intercominstallatie stelt de Bedienaar in staat met andere personen op het terrein te communiceren.
Bedienaar/onderhoudsman;Marifooninstallatie;0;1;1;0;De Marifooninstallatie stelt de Bedienaar in staat met het Schip te communiceren.
Bedienaar/onderhoudsman;Telefoon;0;1;1;0;De Telefoon stelt de Bedienaar in staat met de buitenwereld te communiceren.
Bedienaar/onderhoudsman;Brandmeld installatie;0;0;1;0;De Brandmeldinstallatie moet zich bij de Bedienaar bevinden.
Besturingssystemen;Brandmeld installatie;0;1;0;0;Het is handig wanneer het signaal dat er brand is, wordt gemeld aan het besturingssysteem (en daardoor ook wordt opgeslagen in de Logging) maar niet strikt noodzakelijk.
Besturingssystemen;Scheepsvaartbeseining;0;1;0;0;De Scheepsvaartbeseining is slechts te bedienen met het Besturingssysteem.
Bedienaar/onderhoudsman;Bediensysteem regulier proces;0;1;1;0;Het Bediensysteem onderhoud heeft meer bedienmogelijkheden dan het Bediensysteem regulier proces, maar heeft nog steeds het besturingssysteem nodig om iets te kunnen bedienen.
Besturingssystemen;Bediensysteem regulier proces;0;1;1;0;De informatie overdracht tussen deze componenten is essentieel voor het funtioneren van het Bediensysteem regulier proces. Dat beide systemen zich in de buurt van elkaar bevinden is niet strikt noodzakelijk.
Bedienaar/onderhoudsman;Bediensysteem onderhoud;0;1;1;0;Als deze interactie faalt, verliezen beide componenten (Onderhoudsman) (bijna) hun volledige functie. Verder is de locatie interactie nodig om de informatie overdracht te kunnen realiseren.
Besturingssystemen;Bediensysteem onderhoud;0;1;1;0;Het Bediensysteem onderhoud heeft meer bedienmogelijkheden dan het Bediensysteem regulier proces, maar heeft nog steeds het besturingssysteem nodig om iets te kunnen bedienen. De locatie interactie is slechts voordelig.
Bedienaar/onderhoudsman;Noodstop;0;1;1;0;Het is strikt noodzakelijk voor het functioneren van de Noodstop dat er informatie overdracht kan plaatsvinden tussen deze en de Bedienaar/onderhoudsman.
Besturingssystemen;Noodstop;0;1;0;0;Wanneer deze interactie faalt, is de Noodstop niet langer in staat de installatie te stoppen. De interactie is dus esstentieel voor het functioneren van de Noodstop.
Bedienaar/onderhoudsman;Bediensysteem noodbediening;0;1;1;0;Wanneer het Bediensysteem noodbediening niet bedient kan worden, verliest deze zijn functie. Het bediensysteem kan verder niet bedient worden zonder dat er een locatie interactie is met de Bedienaar.
Besturingssystemen;Bediensysteem noodbediening;0;1;1;0;Omdat onder Bediensysteem noodbediening ook handmatige bediening valt, verliest dit bediensysteem niet al zijn functionaliteit wanneer de interactie met het Besturingssysteem faalt.
